ShipmentID,OrderID,OrderDate,ShippedDate,DeliveryDate,ReturnDate,EstimatedDelivery,Carrier,TrackingNumber
65668,452675,2022-03-07,2022-03-09,2022-03-20,,2022-03-13,FedEx,GOh056654960
7462,115505,2022-01-19,2022-01-22,2022-02-02,,2022-02-05,UPS,JQL187694474
48217,766584,2022-07-03,2022-07-06,2022-07-05,,2022-07-15,Royal Mail,Wxk120938722
24774,343248,2023-08-18,2023-08-19,2023-08-25,,2023-08-20,Royal Mail,iVf140488871
38899,595769,2023-09-13,2023-09-16,2023-09-18,,2023-09-26,DHL,ESs424033618
9558,988097,2023-08-28,2023-08-30,2023-09-03,,2023-08-31,USPS,DcL211962940
27783,389490,2022-04-29,2022-05-01,2022-05-05,,2022-05-08,DHL,vkw447893328
29947,556854,2022-12-17,2022-12-18,2022-12-23,,2022-12-31,Royal Mail,yJR977310873
7841,200801,2022-09-25,2022-09-28,2022-10-03,,2022-10-02,USPS,fjC919563632
1990,183142,2022-04-23,2022-04-25,2022-05-05,,2022-05-09,Royal Mail,ySa652387052
70732,423026,2022-04-02,2022-04-05,2022-04-04,,2022-04-11,Royal Mail,CiG549297937
24172,954842,2023-05-30,2023-06-01,2023-06-08,,2023-06-07,Royal Mail,QnJ951507583
79302,38217,2022-11-01,2022-11-04,2022-11-05,,2022-11-10,Royal Mail,gPZ123265771
30175,327912,2022-03-07,2022-03-08,2022-03-21,,2022-03-21,FedEx,SVb026783335
64336,899193,2023-10-13,2023-10-16,2023-10-27,,2023-10-27,USPS,HAG289762301
77105,192790,2023-08-10,2023-08-12,2023-08-22,,2023-08-25,DHL,pnx226453763
56451,963796,2023-01-19,2023-01-21,2023-01-23,,2023-02-02,Royal Mail,ECn216141491
84202,439143,2023-08-06,2023-08-08,2023-08-17,,2023-08-16,UPS,eVY644812676
60209,131069,2023-07-21,2023-07-24,2023-07-30,,2023-07-29,UPS,KRx678242789
47736,59283,2022-09-03,2022-09-04,2022-09-08,,2022-09-15,UPS,eoL133028291
99007,552499,2022-08-10,2022-08-11,2022-08-20,,2022-08-21,FedEx,PHD909259241
66319,337661,2022-10-18,2022-10-21,2022-10-29,,2022-11-03,FedEx,Ptf443882956
88438,611113,2023-05-20,2023-05-23,2023-05-22,,2023-06-01,Royal Mail,xwk858204780
23052,929550,2023-05-13,2023-05-16,2023-05-23,,2023-05-28,Royal Mail,uzc152927762
11481,850943,2022-10-21,2022-10-24,2022-10-26,,2022-11-07,UPS,vZd755224450
1379,101466,2023-10-10,2023-10-13,2023-10-21,,2023-10-23,USPS,Smx795513306
42719,221855,2022-05-05,2022-05-08,2022-05-17,,2022-05-20,DHL,bwd238675408
45721,915411,2022-05-24,2022-05-26,2022-05-31,,2022-06-01,FedEx,DXA067758886
36408,816455,2022-08-30,2022-09-02,2022-09-11,,2022-09-15,Royal Mail,gRg412396791
27390,691378,2023-10-27,2023-10-28,2023-11-04,,2023-10-30,UPS,BSG059446894
37806,49561,2022-05-15,2022-05-18,2022-05-28,,2022-05-22,DHL,hqx714468793
51830,585877,2022-02-25,2022-02-26,2022-03-03,,2022-03-08,Royal Mail,xKZ735742169
88212,378556,2022-05-17,2022-05-20,2022-05-26,,2022-05-31,UPS,wYV475468992
92783,744268,2022-11-13,2022-11-15,2022-11-22,,2022-11-28,USPS,Xzv935438706
92376,67943,2023-04-26,2023-04-28,2023-05-02,,2023-05-12,UPS,FAs508333254
63579,742490,2023-08-07,2023-08-09,2023-08-16,,2023-08-16,USPS,QUR959685414
81260,212795,2022-09-06,2022-09-08,2022-09-12,,2022-09-20,FedEx,nTP559177062
570,691620,2023-02-02,2023-02-05,2023-02-14,,2023-02-12,USPS,mgw337602754
42899,534232,2022-08-21,2022-08-23,2022-09-04,,2022-08-28,UPS,tTG023802617
29494,547505,2022-12-29,2022-12-31,2023-01-08,,2023-01-05,USPS,UwX563244048
87576,562456,2023-10-12,2023-10-15,2023-10-18,,2023-10-21,DHL,JND430800013
26109,501734,2022-03-22,2022-03-25,2022-03-24,,2022-04-04,Royal Mail,tQw225571630
73276,682573,2022-07-06,2022-07-07,2022-07-09,,2022-07-20,Royal Mail,dGM891369928
56629,688084,2023-10-23,2023-10-25,2023-10-28,,2023-11-02,UPS,tPR047978212
40314,888161,2023-08-02,2023-08-05,2023-08-14,,2023-08-16,DHL,Ebc331020850
31799,233035,2023-11-30,2023-12-03,,,2023-12-15,DHL,iNH003528263
3990,972832,2023-09-09,2023-09-10,2023-09-20,,2023-09-18,Royal Mail,gyR521165024
6880,482052,2023-06-26,2023-06-27,2023-07-08,,2023-07-04,UPS,IXz764492837
82654,680203,2023-04-16,2023-04-19,2023-04-30,,2023-04-30,FedEx,oxB041807813
92997,129520,2022-07-15,2022-07-16,2022-07-22,,2022-07-19,USPS,ntu764542853
6266,530825,2023-09-26,2023-09-27,2023-10-10,,2023-10-06,FedEx,myF919114339
76188,813009,2023-09-22,2023-09-25,2023-09-24,,2023-09-28,DHL,YSc225233291
49397,487782,2023-04-15,2023-04-16,2023-04-25,,2023-04-21,DHL,uWc180449724
83321,440668,2022-12-13,2022-12-16,2022-12-25,,2022-12-30,Royal Mail,ZvN851270438
4870,922052,2022-05-20,2022-05-22,2022-06-01,,2022-05-25,Royal Mail,gIk316859370
92425,759352,2022-06-24,2022-06-26,2022-07-04,,2022-06-27,USPS,NME981527854
74540,455209,2023-09-01,2023-09-02,2023-09-05,,2023-09-13,FedEx,HFl126851111
4092,187031,2021-11-20,2021-11-23,2021-11-26,,2021-11-27,USPS,YCF694619420
3621,87819,2022-12-21,2022-12-24,2023-01-01,,2023-01-06,USPS,cap957504971
3623,948595,2023-02-21,2023-02-23,2023-03-07,,2023-02-25,Royal Mail,Xyx296707572
83161,520031,2022-08-21,2022-08-22,2022-08-29,,2022-09-02,USPS,BrN164021029
35038,711990,2023-03-18,2023-03-20,2023-03-24,,2023-03-31,Royal Mail,EXj399973025
79052,532639,2023-07-29,2023-07-30,2023-08-06,,2023-08-04,UPS,VHJ656849457
83372,57238,2022-10-01,2022-10-03,2022-10-12,,2022-10-07,DHL,OQu240195114
66878,286396,2022-09-08,2022-09-09,2022-09-19,,2022-09-23,USPS,KVL637198016
82050,113577,2022-01-06,2022-01-08,2022-01-11,,2022-01-19,UPS,cMW788248314
67981,322292,2021-12-25,2021-12-28,2021-12-28,,2021-12-29,UPS,NrJ237131197
3824,793331,2022-07-04,2022-07-07,2022-07-13,,2022-07-20,DHL,tGy152800030
59584,588003,2022-08-15,2022-08-16,2022-08-23,,2022-08-30,FedEx,WUi583859064
15458,12920,2023-02-24,2023-02-26,2023-02-27,,2023-03-05,Royal Mail,fKf082777176
55556,554298,2022-09-08,2022-09-09,2022-09-20,,2022-09-22,USPS,aDd654544250
98154,769284,2023-03-26,2023-03-29,2023-03-29,,2023-04-04,Royal Mail,GDo792681607
66677,964161,2023-01-28,2023-01-30,2023-02-09,,2023-02-03,UPS,DjC142116547
1197,327304,2022-04-30,2022-05-03,2022-05-09,,2022-05-09,UPS,EOR692934043
68649,679157,2023-08-01,2023-08-02,2023-08-08,,2023-08-13,FedEx,BDZ951023251
15461,610749,2022-05-19,2022-05-20,2022-05-29,,2022-06-03,FedEx,XyN146287628
55910,843992,2022-07-06,2022-07-09,2022-07-19,,2022-07-14,FedEx,AMk155172390
23051,710939,2023-02-18,2023-02-19,2023-02-28,,2023-02-21,Royal Mail,MOu421892505
69143,378760,2021-12-28,2021-12-30,2022-01-10,,2022-01-07,DHL,ILO295460574
33416,633832,2022-12-29,2023-01-01,2023-01-06,,2023-01-14,Royal Mail,Uja506167417
83624,131887,2022-09-01,2022-09-04,2022-09-06,,2022-09-14,DHL,AVv997714473
38620,49582,2022-10-27,2022-10-29,2022-11-02,,2022-11-10,FedEx,IAs493340736
69303,917824,2022-06-03,2022-06-06,2022-06-10,,2022-06-11,USPS,xJx184213664
2736,955790,2022-03-11,2022-03-14,2022-03-16,,2022-03-28,FedEx,jGH440023339
66910,838182,2022-03-02,2022-03-04,2022-03-10,,2022-03-16,DHL,zgu265591669
12826,229047,2022-06-11,2022-06-14,2022-06-25,,2022-06-19,UPS,eSc718371749
79002,877599,2023-08-11,2023-08-14,2023-08-15,,2023-08-26,FedEx,XLi462275674
81258,638265,2021-12-11,2021-12-14,2021-12-19,,2021-12-27,Royal Mail,Dwl954965379
87853,873624,2022-07-27,2022-07-29,2022-08-04,,2022-08-02,Royal Mail,LHr487935881
63233,191652,2022-08-18,2022-08-20,2022-08-26,,2022-08-25,UPS,Orc261794407
48437,969396,2022-01-09,2022-01-10,2022-01-15,,2022-01-19,Royal Mail,gGJ075238921
79375,446437,2021-12-17,2021-12-19,2021-12-26,,2021-12-27,UPS,LkH268863828
21783,28351,2022-01-03,2022-01-04,2022-01-17,,2022-01-09,USPS,ynL555613862
20819,440568,2023-01-16,2023-01-17,2023-01-21,,2023-01-20,USPS,ZTM233643515
52688,383663,2022-10-17,2022-10-20,2022-10-25,,2022-10-31,UPS,RGZ532903214
54505,370395,2022-01-02,2022-01-05,2022-01-09,,2022-01-08,Royal Mail,ktR035362682
24336,680282,2022-09-14,2022-09-15,2022-09-16,,2022-09-25,USPS,Hsw184486139
52973,769954,2021-12-15,2021-12-16,2021-12-17,,2021-12-20,DHL,LFy008023044
94518,993018,2023-11-14,2023-11-17,,,2023-11-27,UPS,XZP507136647
20434,207960,2023-05-30,2023-06-02,2023-06-10,,2023-06-08,USPS,yuL438551798
78718,736600,2023-10-21,2023-10-24,2023-10-26,,2023-11-03,DHL,GZb298589101
8935,163780,2023-01-19,2023-01-20,2023-01-28,,2023-01-28,DHL,gnx337384544
42609,654945,2022-05-06,2022-05-08,2022-05-08,,2022-05-11,Royal Mail,YoW703921423
26390,16928,2023-08-25,2023-08-27,2023-09-01,,2023-09-09,UPS,IAr283641333
54801,283895,2022-06-12,2022-06-13,2022-06-17,,2022-06-25,Royal Mail,dhi882126841
11660,887497,2023-04-08,2023-04-11,2023-04-19,,2023-04-25,DHL,kwe430126725
23666,985851,2023-08-05,2023-08-07,2023-08-11,,2023-08-10,UPS,Llt100065803
67282,554914,2022-04-24,2022-04-26,2022-04-28,,2022-05-04,DHL,Pnr172088685
62175,359754,2023-08-25,2023-08-26,2023-08-28,,2023-09-07,UPS,RNI482583447
240,725835,2022-11-06,2022-11-07,2022-11-09,,2022-11-08,DHL,jyU270467594
65840,650162,2022-07-05,2022-07-07,2022-07-07,,2022-07-10,UPS,Spf004027175
39746,885984,2023-04-27,2023-04-30,2023-05-07,,2023-05-06,Royal Mail,nps217071922
8005,740885,2022-04-21,2022-04-24,2022-05-05,,2022-04-29,Royal Mail,Cjw615262802
20810,748348,2021-12-15,2021-12-17,2021-12-28,,2021-12-19,Royal Mail,RvC463001277
36324,941150,2022-08-21,2022-08-24,2022-08-26,,2022-09-05,FedEx,CKz726538361
90791,433311,2022-01-31,2022-02-01,2022-02-02,,2022-02-02,UPS,fzr012329663
54090,817858,2023-01-08,2023-01-10,2023-01-22,,2023-01-18,Royal Mail,Cqm297796132
63537,292368,2022-07-02,2022-07-05,2022-07-15,,2022-07-11,Royal Mail,SKV090141590
87856,637657,2022-05-23,2022-05-25,2022-06-01,,2022-06-02,Royal Mail,dwI518517069
1053,71522,2022-01-21,2022-01-22,2022-02-02,,2022-01-24,FedEx,PPn814790770
96935,626191,2022-12-03,2022-12-06,2022-12-12,,2022-12-12,USPS,pZC662692515
44028,364393,2023-03-18,2023-03-19,2023-03-24,,2023-04-02,DHL,KpC905777144
41040,516047,2022-05-17,2022-05-19,2022-05-25,,2022-06-02,UPS,XZv770230496
90204,858266,2022-10-01,2022-10-02,2022-10-08,,2022-10-05,UPS,WEL358799745
43111,847949,2022-03-11,2022-03-14,2022-03-17,,2022-03-27,DHL,DnD462900858
31309,800380,2023-05-29,2023-05-31,2023-06-04,,2023-06-02,USPS,BYV477769173
13229,889945,2022-02-22,2022-02-25,2022-03-06,,2022-03-03,UPS,aSb744976760
7148,250169,2022-11-20,2022-11-21,2022-11-25,,2022-11-26,Royal Mail,pey463869768
9629,65996,2022-02-05,2022-02-08,2022-02-19,,2022-02-11,UPS,gSl588110977
94010,835364,2023-05-02,2023-05-04,2023-05-14,,2023-05-15,USPS,ahg611935900
42508,932949,2022-01-29,2022-02-01,2022-02-03,,2022-02-05,UPS,Hjp898361097
88258,634056,2021-12-11,2021-12-13,2021-12-20,,2021-12-22,UPS,NMm284935994
74818,503711,2023-10-01,2023-10-02,2023-10-15,,2023-10-03,UPS,hoK904361850
50844,875409,2022-02-15,2022-02-16,2022-02-19,,2022-02-25,FedEx,orK912824545
57279,561514,2023-08-08,2023-08-10,2023-08-20,,2023-08-20,FedEx,PUk611895482
4741,819317,2022-06-22,2022-06-25,2022-06-26,,2022-07-04,UPS,fVb484554546
2418,835068,2023-07-17,2023-07-18,2023-07-29,,2023-07-27,Royal Mail,SQl819411777
30590,971221,2022-05-25,2022-05-26,2022-06-02,,2022-05-30,UPS,zSM828316356
75683,944074,2022-01-15,2022-01-17,2022-01-23,,2022-01-27,UPS,Vya924464467
87403,527512,2023-05-26,2023-05-29,2023-05-30,,2023-06-04,USPS,otX437611372
87827,364330,2022-12-20,2022-12-21,2022-12-22,,2022-12-22,DHL,tsj832257054
23405,806241,2022-01-19,2022-01-22,2022-01-31,,2022-01-30,UPS,VTd300987120
67084,616424,2023-01-02,2023-01-03,2023-01-07,,2023-01-15,USPS,uQa777088324
68756,461928,2022-06-13,2022-06-15,2022-06-19,,2022-06-19,FedEx,FSR442093577
41646,315482,2021-12-05,2021-12-06,2021-12-14,,2021-12-08,USPS,CHp070430061
52029,896203,2022-10-05,2022-10-06,2022-10-14,,2022-10-20,USPS,Stm613407243
58666,160809,2023-08-22,2023-08-23,2023-09-01,,2023-09-03,DHL,ytp418806736
93347,28651,2023-11-23,2023-11-24,,,2023-11-28,FedEx,WnN692960103
66956,684428,2023-04-21,2023-04-22,2023-05-02,,2023-05-03,DHL,glK898301707
54156,948421,2023-07-08,2023-07-09,2023-07-22,,2023-07-23,USPS,eBc325353157
58660,627898,2023-11-19,2023-11-21,,,2023-11-29,UPS,lML406574577
14509,98688,2023-11-10,2023-11-11,,,2023-11-12,UPS,VVi083310086
98781,899543,2023-08-29,2023-09-01,2023-08-31,,2023-09-11,UPS,dAd257156999
12639,328899,2022-09-01,2022-09-03,2022-09-13,,2022-09-07,DHL,DYg752253711
82593,280831,2023-03-03,2023-03-04,2023-03-10,,2023-03-17,USPS,WUD278291651
79962,772987,2022-03-30,2022-04-01,2022-04-01,,2022-04-11,Royal Mail,ldC580701215
78998,906277,2022-11-05,2022-11-07,2022-11-09,,2022-11-09,Royal Mail,SLj943826279
26233,823692,2022-03-28,2022-03-31,2022-04-01,,2022-04-02,UPS,dgU931715622
97876,569485,2022-03-09,2022-03-11,2022-03-18,,2022-03-12,FedEx,sJu444600310
30328,678958,2022-06-20,2022-06-22,2022-06-30,,2022-06-27,UPS,sdZ705096991
45725,180027,2022-04-13,2022-04-14,2022-04-23,,2022-04-24,USPS,Jog625352551
48670,107583,2023-01-13,2023-01-16,2023-01-20,,2023-01-23,USPS,jwK800957323
53375,886171,2022-09-04,2022-09-05,2022-09-11,,2022-09-10,DHL,ayA366090452
59542,345602,2021-12-25,2021-12-26,2021-12-29,,2021-12-31,FedEx,aAB360931815
56087,103636,2023-03-12,2023-03-14,2023-03-20,,2023-03-21,DHL,VUL497177815
68992,427629,2023-06-30,2023-07-03,2023-07-13,,2023-07-07,DHL,uVw628745532
54485,361203,2023-01-13,2023-01-16,2023-01-18,,2023-01-26,USPS,tWM558166543
33253,790612,2023-10-07,2023-10-10,2023-10-20,,2023-10-20,Royal Mail,mPX581659013
44469,695864,2023-10-14,2023-10-16,2023-10-18,,2023-10-22,UPS,FNu872791037
85408,592541,2022-07-21,2022-07-22,2022-08-02,,2022-07-28,DHL,eCl718501928
71846,517915,2022-06-01,2022-06-04,2022-06-06,,2022-06-09,FedEx,YHd607942214
91211,834958,2022-10-05,2022-10-07,2022-10-17,,2022-10-15,USPS,iRo532627242
14033,867364,2022-03-16,2022-03-18,2022-03-26,,2022-03-20,USPS,xCh247467654
80672,411948,2021-12-31,2022-01-03,2022-01-12,,2022-01-15,FedEx,CIM122698577
79864,989660,2023-10-13,2023-10-16,2023-10-17,,2023-10-19,FedEx,dyo399006276
40934,255554,2022-01-25,2022-01-28,2022-02-01,,2022-01-31,USPS,UTp060468034
23481,66146,2023-01-21,2023-01-22,2023-01-24,,2023-01-27,Royal Mail,sIW726232322
37572,678964,2023-06-21,2023-06-22,2023-06-27,,2023-06-30,UPS,OQz127168640
8242,431733,2022-03-14,2022-03-15,2022-03-19,,2022-03-29,Royal Mail,BvA652048667
91831,986402,2022-08-30,2022-09-01,2022-09-04,,2022-09-10,UPS,mBB142329491
31820,92608,2022-08-28,2022-08-31,2022-09-05,,2022-09-13,Royal Mail,xhw670750840
95524,931949,2023-05-26,2023-05-29,2023-06-09,,2023-06-01,FedEx,LfF655908401
45394,353850,2023-01-07,2023-01-08,2023-01-17,,2023-01-10,Royal Mail,pfo756787987
73405,652195,2023-03-06,2023-03-09,2023-03-10,,2023-03-15,Royal Mail,EAZ838804191
80597,705545,2023-04-07,2023-04-10,2023-04-20,,2023-04-18,UPS,etZ782273210
14549,640788,2023-07-03,2023-07-05,2023-07-10,,2023-07-12,UPS,AQf968700773
73607,977255,2022-02-23,2022-02-25,2022-02-25,,2022-03-08,UPS,KPd813597557
66700,732269,2023-07-11,2023-07-13,2023-07-23,,2023-07-23,FedEx,QRG692123282
8569,556444,2022-06-29,2022-06-30,2022-07-03,,2022-07-05,UPS,tWA235504356
95538,54606,2022-06-13,2022-06-15,2022-06-22,,2022-06-28,Royal Mail,QJR850009194
93631,494844,2022-06-19,2022-06-21,2022-06-21,,2022-06-25,UPS,CHr909079850
33555,521242,2023-05-24,2023-05-26,2023-05-29,,2023-06-06,Royal Mail,IkB877728753
65248,581643,2023-06-16,2023-06-19,2023-06-27,,2023-06-24,DHL,Phf638073361
368,328558,2023-05-27,2023-05-28,2023-06-01,,2023-06-07,DHL,mom298097218
18742,106522,2022-03-27,2022-03-28,2022-04-03,,2022-04-08,UPS,wEy196465433
50446,271133,2023-07-15,2023-07-17,2023-07-24,,2023-07-19,FedEx,xYv317614588
6430,362473,2022-02-17,2022-02-20,2022-02-21,,2022-03-02,Royal Mail,JWX847611472
66055,820361,2023-09-08,2023-09-11,2023-09-15,,2023-09-15,Royal Mail,oyF390996792
56067,85213,2022-06-10,2022-06-13,2022-06-21,,2022-06-19,USPS,OZD042952041
36913,219111,2023-03-01,2023-03-04,2023-03-15,,2023-03-13,FedEx,QLU712988583
84929,898841,2022-09-11,2022-09-13,2022-09-19,,2022-09-20,DHL,fzI977458381
75693,21630,2022-11-08,2022-11-10,2022-11-21,,2022-11-22,Royal Mail,wfB639577687
39453,123947,2021-12-24,2021-12-26,2022-01-07,,2022-01-02,Royal Mail,VCS457389532
14171,443991,2022-03-31,2022-04-01,2022-04-02,,2022-04-03,DHL,MBQ437965998
24179,243112,2023-08-27,2023-08-28,2023-09-08,,2023-09-04,UPS,nNB886094794
90779,79774,2023-09-10,2023-09-11,2023-09-13,,2023-09-14,Royal Mail,EIy377590598
99315,864431,2023-01-19,2023-01-20,2023-02-02,,2023-01-29,USPS,eii988057223
50631,605796,2023-02-07,2023-02-10,2023-02-15,,2023-02-23,USPS,xSS480792712
52515,330497,2022-01-14,2022-01-17,2022-01-25,,2022-01-18,Royal Mail,VpV525556317
3478,674792,2022-01-05,2022-01-07,2022-01-12,,2022-01-12,DHL,nhH975642337
41085,767802,2022-01-03,2022-01-04,2022-01-07,,2022-01-13,DHL,aQg677550669
39465,11086,2022-11-30,2022-12-02,2022-12-13,,2022-12-15,UPS,fUH149358489
40471,692507,2023-11-20,2023-11-21,,,2023-11-22,UPS,Ogj456663207
97205,550171,2022-10-12,2022-10-15,2022-10-17,,2022-10-27,Royal Mail,kRZ789652131
74553,287747,2023-03-25,2023-03-26,2023-03-28,,2023-04-08,DHL,KCn024904168
33786,912154,2023-03-15,2023-03-18,2023-03-20,,2023-03-23,DHL,EuZ037291843
82080,931160,2022-02-19,2022-02-22,2022-02-25,,2022-02-25,Royal Mail,OgY325398026
46005,305439,2023-08-04,2023-08-06,2023-08-06,,2023-08-14,FedEx,rpu941036473
16141,462316,2022-02-02,2022-02-03,2022-02-15,,2022-02-14,Royal Mail,DgY832552668
46671,525062,2022-10-16,2022-10-18,2022-10-23,,2022-10-27,Royal Mail,zfv309727006
86755,868045,2022-11-26,2022-11-27,2022-12-03,,2022-11-30,UPS,UlE650354573
17562,245039,2022-10-12,2022-10-14,2022-10-23,,2022-10-16,FedEx,CRA831308712
18497,352744,2022-06-20,2022-06-21,2022-07-03,,2022-06-22,DHL,ikm348558629
75449,601806,2022-11-17,2022-11-19,2022-11-20,,2022-11-24,USPS,AXr389869281
49940,870618,2023-09-27,2023-09-30,2023-10-11,,2023-10-13,UPS,Yms670487792
89598,389119,2022-11-10,2022-11-12,2022-11-17,,2022-11-21,UPS,wmd860179434
67760,759587,2023-06-01,2023-06-03,2023-06-08,,2023-06-16,FedEx,TVj746359728
14088,816463,2022-11-25,2022-11-26,2022-11-28,,2022-12-02,UPS,puZ144359167
26809,987071,2023-09-05,2023-09-08,2023-09-08,,2023-09-10,USPS,dpl746714110
37693,393644,2022-10-11,2022-10-14,2022-10-19,,2022-10-22,USPS,tAx140214738
47367,862310,2023-07-11,2023-07-12,2023-07-18,,2023-07-18,USPS,iCb901654754
19167,310571,2023-02-23,2023-02-25,2023-03-04,,2023-03-10,UPS,frN003314462
51686,900883,2022-06-30,2022-07-03,2022-07-10,,2022-07-05,UPS,JrB617687457
11778,884710,2022-08-28,2022-08-29,2022-08-30,,2022-09-06,USPS,mKJ601406919
24188,278440,2022-01-22,2022-01-25,2022-02-05,,2022-02-06,USPS,qGZ018101648
63152,143950,2023-01-02,2023-01-05,2023-01-12,,2023-01-07,DHL,DFe995540597
17858,228929,2023-11-03,2023-11-06,2023-11-12,,2023-11-10,UPS,gJn547930191
1702,242911,2022-01-01,2022-01-04,2022-01-03,,2022-01-12,DHL,CYW692468529
72621,910784,2022-08-23,2022-08-24,2022-08-27,,2022-08-25,UPS,cKJ707392900
69369,76721,2021-12-16,2021-12-19,2021-12-30,,2022-01-01,DHL,ZIe491681482
72954,603986,2022-09-15,2022-09-16,2022-09-19,,2022-09-19,DHL,KHU279958319
14998,202515,2023-06-07,2023-06-08,2023-06-19,,2023-06-16,UPS,wrU861754358
82569,911947,2021-12-21,2021-12-23,2022-01-02,,2022-01-04,FedEx,fCy122042159
31977,307222,2023-10-26,2023-10-27,2023-10-28,,2023-10-31,Royal Mail,uEL079832033
60615,364038,2023-06-19,2023-06-20,2023-06-25,,2023-06-29,Royal Mail,Mak055694646
58250,508555,2022-01-10,2022-01-13,2022-01-17,,2022-01-25,USPS,mDh917846120
24454,577068,2021-12-01,2021-12-02,2021-12-08,,2021-12-07,Royal Mail,Jjf192464817
95047,595909,2023-11-22,2023-11-23,,,2023-12-01,UPS,TCU579476099
2782,403896,2023-05-31,2023-06-01,2023-06-13,,2023-06-02,USPS,Brm325166721
16725,478660,2022-04-09,2022-04-10,2022-04-14,,2022-04-20,UPS,hxp125217698
42809,187835,2023-09-19,2023-09-21,2023-09-21,,2023-09-30,Royal Mail,QjO354392304
53556,649400,2021-12-02,2021-12-04,2021-12-06,,2021-12-07,FedEx,nAD689683437
58282,610914,2023-04-16,2023-04-17,2023-04-23,,2023-04-20,DHL,ywl930923278
51638,567085,2021-12-12,2021-12-13,2021-12-21,,2021-12-25,Royal Mail,JIY968879469
4037,937019,2022-02-22,2022-02-24,2022-02-24,,2022-02-25,FedEx,XeY268594934
15478,956994,2021-11-30,2021-12-01,2021-12-05,,2021-12-10,DHL,dIw473750696
31952,885326,2021-12-26,2021-12-29,2022-01-02,,2022-01-02,USPS,jCx189073602
7226,670256,2023-07-05,2023-07-08,2023-07-09,,2023-07-17,USPS,VNb084527280
23716,685923,2022-05-13,2022-05-15,2022-05-18,,2022-05-28,UPS,BvP712453726
13718,785981,2023-01-15,2023-01-17,2023-01-18,,2023-01-19,FedEx,iba324716889
24173,554709,2022-10-23,2022-10-26,2022-11-03,,2022-10-29,FedEx,Ypx777724522
49245,855218,2022-09-30,2022-10-02,2022-10-10,,2022-10-05,DHL,yJb597318011
49487,193934,2022-03-27,2022-03-28,2022-04-10,,2022-03-30,DHL,qGz521945669
41879,350558,2023-04-27,2023-04-28,2023-05-02,,2023-05-06,DHL,lcP355048668
39971,904345,2022-10-02,2022-10-04,2022-10-05,,2022-10-13,UPS,cst536442306
38258,59456,2022-08-20,2022-08-22,2022-08-23,,2022-09-03,FedEx,RHG191190822
28405,608292,2023-06-06,2023-06-07,2023-06-18,,2023-06-10,FedEx,aoq432604011
69728,125579,2023-08-02,2023-08-05,2023-08-09,,2023-08-07,USPS,HHS021978156
48310,166988,2023-07-20,2023-07-21,2023-07-29,,2023-07-23,UPS,pgr262174805
15303,197855,2023-05-05,2023-05-06,2023-05-15,,2023-05-09,Royal Mail,owW852105040
1363,631305,2023-06-26,2023-06-29,2023-07-02,,2023-07-13,USPS,vyo318264262
80422,366692,2023-09-11,2023-09-13,2023-09-14,,2023-09-17,DHL,nCk096980519
93804,777895,2023-09-06,2023-09-08,2023-09-09,,2023-09-22,UPS,FjI088245829
46967,625050,2022-02-28,2022-03-01,2022-03-09,,2022-03-06,FedEx,oYL515641341
75875,396474,2022-08-30,2022-08-31,2022-09-03,,2022-09-02,FedEx,coc662642802
35672,92492,2023-08-09,2023-08-10,2023-08-19,,2023-08-16,Royal Mail,Lul612907467
35649,707591,2023-04-15,2023-04-16,2023-04-25,,2023-04-24,Royal Mail,FDQ081861122
74293,919493,2023-02-17,2023-02-20,2023-03-02,,2023-02-26,DHL,jOA932935701
8180,532349,2023-09-30,2023-10-03,2023-10-14,,2023-10-12,Royal Mail,xWm055345296
66097,383127,2022-08-28,2022-08-30,2022-08-31,,2022-09-04,USPS,HSf452524469
46906,629765,2021-11-21,2021-11-24,2021-12-03,,2021-11-27,UPS,gMg224927420
78067,451850,2023-07-29,2023-07-30,2023-08-03,,2023-08-05,Royal Mail,qeQ604786826
