PaymentID,TransactionID,PaymentDate,PaymentMethod
29054,895219,2023-06-19,Debit Card
7469,813997,2022-09-28,Gift Card
28278,499831,2022-07-16,Bank Transfer
10075,760141,2021-12-30,PayPal
24422,79813,2021-11-30,Gift Card
86931,136986,2022-05-08,Debit Card
13063,202766,2022-11-25,PayPal
41526,774436,2022-03-27,Credit Card
57250,907871,2022-04-02,Gift Card
30322,495556,2022-06-18,Credit Card
77130,59891,2022-07-12,Gift Card
93584,752665,2022-04-30,PayPal
6735,28041,2023-05-07,Bank Transfer
89649,881231,2021-12-30,Gift Card
91393,922796,2022-02-04,PayPal
57269,144063,2022-04-27,Bank Transfer
64989,312379,2022-09-28,Debit Card
20335,718371,2023-10-14,Gift Card
47660,229381,2022-12-11,Credit Card
16274,694306,2022-08-26,Credit Card
35300,305688,2023-01-31,Credit Card
86938,112399,2022-09-01,Bank Transfer
6647,703453,2023-01-27,PayPal
35329,568017,2023-09-04,Credit Card
33010,419094,2022-09-27,Debit Card
46197,502013,2022-02-03,Debit Card
90651,128849,2023-12-21,PayPal
14687,916570,2023-05-23,Credit Card
6277,151314,2023-07-04,Bank Transfer
31277,237502,2023-08-06,Gift Card
23783,875214,2023-05-05,Debit Card
36523,681939,2023-05-17,Gift Card
34249,778516,2022-05-09,Credit Card
19052,113465,2022-08-02,Credit Card
37259,53065,2023-06-05,Bank Transfer
11479,549129,2022-06-19,Debit Card
29809,209707,2023-08-22,Gift Card
36994,201593,2022-12-04,Debit Card
68965,409168,2023-04-10,Credit Card
58905,958180,2023-11-04,Gift Card
27192,520602,2022-07-28,Gift Card
78015,271769,2021-11-19,PayPal
19964,556786,2021-12-21,PayPal
88559,187918,2022-08-24,Credit Card
47059,274582,2023-06-19,Credit Card
73211,850572,2023-06-23,Debit Card
9192,673529,2022-05-04,Bank Transfer
58381,571911,2022-06-12,Bank Transfer
65219,988407,2023-01-16,PayPal
35594,852911,2022-04-12,Bank Transfer
35131,518959,2023-06-20,Gift Card
56629,540892,2022-12-20,Gift Card
67621,355498,2022-03-15,Debit Card
47076,225125,2023-12-22,PayPal
73756,376543,2022-07-05,Credit Card
21762,822422,2023-08-08,Gift Card
21790,170073,2023-01-05,Debit Card
6417,231458,2023-07-09,Bank Transfer
37320,700021,2023-10-06,Bank Transfer
15694,958778,2023-11-06,Gift Card
68716,94876,2022-01-18,Gift Card
97324,695980,2021-12-16,Debit Card
23250,492151,2023-08-10,PayPal
36115,31898,2023-11-04,Bank Transfer
72628,315225,2022-03-02,Bank Transfer
11568,661772,2022-01-24,Credit Card
86453,450843,2022-05-10,Credit Card
10819,977384,2023-03-01,Credit Card
74221,38316,2022-05-08,Credit Card
4388,879915,2022-02-04,Credit Card
22643,65453,2023-07-13,Gift Card
14538,245242,2022-03-25,Gift Card
85669,106179,2022-11-03,Bank Transfer
91681,182014,2023-01-11,Debit Card
8196,848284,2023-10-07,Debit Card
18615,35821,2022-11-09,Bank Transfer
94930,422797,2022-11-16,Credit Card
81962,604336,2022-09-15,Credit Card
73217,723192,2023-11-25,Bank Transfer
96465,428018,2022-03-08,Debit Card
74672,346878,2023-09-10,Bank Transfer
70382,521745,2022-07-14,Bank Transfer
42674,467481,2022-07-17,PayPal
78943,134784,2023-01-20,Gift Card
86951,160723,2022-01-18,Bank Transfer
22397,962395,2022-05-11,Credit Card
29309,114411,2023-12-16,PayPal
94710,628176,2022-07-30,Credit Card
40157,343538,2022-05-04,PayPal
15805,245409,2022-05-19,PayPal
38501,188736,2022-06-03,Credit Card
14026,147924,2021-11-16,Debit Card
88657,362812,2023-02-12,Gift Card
87034,106104,2022-12-28,Credit Card
84117,324957,2023-04-25,Credit Card
57120,753956,2021-12-11,Bank Transfer
84887,682360,2022-03-05,Gift Card
65560,78224,2023-09-03,PayPal
66874,129917,2023-08-22,Credit Card
65553,395197,2023-12-16,Bank Transfer
7622,134469,2023-12-22,Gift Card
2553,310016,2022-10-16,Credit Card
4848,563299,2022-08-19,Gift Card
83161,20084,2022-04-19,Gift Card
46516,194015,2022-01-23,Credit Card
88934,754153,2022-12-20,Debit Card
8728,298907,2022-01-07,Credit Card
98153,119437,2023-01-03,Bank Transfer
83597,686594,2022-12-23,Bank Transfer
87175,175912,2022-01-05,PayPal
70917,172015,2022-10-19,PayPal
85619,295799,2023-11-14,Debit Card
32120,580410,2023-04-21,PayPal
64135,946754,2021-12-10,Bank Transfer
16559,956353,2023-02-28,Bank Transfer
50974,37316,2022-05-12,Gift Card
19201,85131,2023-08-07,Credit Card
45278,502017,2023-02-26,Debit Card
98147,283318,2023-05-21,Credit Card
75053,506471,2022-10-17,PayPal
16885,920558,2023-07-01,PayPal
58171,978225,2023-08-18,Debit Card
66945,596081,2022-08-26,Gift Card
39730,401110,2022-07-12,Gift Card
20009,312161,2023-09-08,Credit Card
58693,382872,2023-11-08,Debit Card
65103,239722,2021-12-02,Gift Card
84929,694963,2022-07-30,Gift Card
73591,657735,2023-11-02,PayPal
51500,409853,2023-04-14,Debit Card
50580,892991,2022-09-23,Bank Transfer
77235,875193,2022-03-27,Debit Card
16682,443816,2023-03-28,Credit Card
33195,474455,2023-10-01,Gift Card
57506,777033,2022-09-03,Bank Transfer
91997,521648,2023-02-11,Credit Card
69108,169194,2022-07-15,Credit Card
51409,306296,2023-04-07,Credit Card
48778,532503,2022-06-04,Bank Transfer
36975,447795,2023-05-05,PayPal
8112,672503,2023-08-29,Bank Transfer
25916,736616,2023-08-16,PayPal
18673,777756,2022-09-20,PayPal
979,73727,2023-07-31,Bank Transfer
37035,399167,2023-10-06,Gift Card
45848,590125,2022-03-16,Bank Transfer
34095,967758,2023-08-06,Gift Card
62636,270322,2022-03-29,Bank Transfer
20454,147062,2022-09-14,Credit Card
82790,425321,2022-10-11,PayPal
56839,434317,2022-04-14,Credit Card
77175,727597,2022-10-13,Credit Card
7081,970467,2022-05-30,Credit Card
96358,946759,2023-01-19,Gift Card
27960,611507,2022-11-30,PayPal
76812,196767,2023-09-05,Credit Card
98288,940892,2023-11-29,PayPal
93836,560360,2022-06-17,Credit Card
170,179182,2023-02-21,PayPal
95028,387588,2023-03-28,Bank Transfer
79325,890735,2022-02-06,Bank Transfer
78667,173771,2023-08-27,Gift Card
54074,286571,2023-11-01,PayPal
64484,895313,2022-06-21,Bank Transfer
31255,863085,2022-07-28,Bank Transfer
33389,48186,2022-01-23,Debit Card
4464,346615,2023-09-05,PayPal
76102,539149,2021-12-21,Bank Transfer
21144,667334,2022-01-02,Gift Card
25797,247632,2022-09-11,PayPal
5299,969009,2022-01-17,Bank Transfer
13444,743569,2023-02-11,Credit Card
14326,534119,2023-01-25,Debit Card
68348,110004,2022-12-31,PayPal
3579,219585,2022-01-20,Bank Transfer
66501,196944,2021-12-29,Bank Transfer
91918,31750,2023-05-07,Credit Card
47509,699506,2023-08-04,Gift Card
410,588669,2021-11-18,Gift Card
30051,817668,2023-04-13,Bank Transfer
95429,446468,2023-11-04,Credit Card
56621,42272,2023-09-11,PayPal
61086,74948,2022-05-17,Credit Card
97717,726103,2022-07-10,Bank Transfer
62863,757257,2023-10-19,Credit Card
50068,978991,2023-05-13,Gift Card
48485,775159,2023-04-11,Gift Card
79158,657969,2022-10-12,Debit Card
22694,555481,2021-12-24,Gift Card
58299,840091,2022-09-19,Credit Card
68404,890650,2022-06-10,PayPal
84421,610391,2022-06-11,PayPal
39362,89795,2023-02-02,PayPal
20196,567529,2022-03-19,Debit Card
95631,565333,2023-10-09,Debit Card
57676,182362,2023-01-29,Debit Card
61218,824708,2023-10-21,PayPal
55067,874271,2021-12-05,Gift Card
29854,320387,2023-10-24,Credit Card
66308,992982,2023-02-05,Debit Card
60538,898369,2023-12-11,Credit Card
98553,564421,2022-05-11,Gift Card
55920,588379,2023-04-03,Credit Card
35420,384283,2023-07-24,PayPal
67813,419387,2022-06-08,Debit Card
86571,389317,2021-12-08,Bank Transfer
27354,521872,2023-05-25,Bank Transfer
70636,461043,2021-12-20,Debit Card
24656,945690,2023-07-27,Gift Card
41547,117501,2022-04-27,Gift Card
17116,716910,2022-04-09,PayPal
61992,250374,2021-12-17,PayPal
77173,757854,2023-04-24,Bank Transfer
49198,788886,2023-02-18,PayPal
20486,47250,2022-02-04,PayPal
65030,933289,2022-05-04,Gift Card
78844,375902,2022-07-27,Debit Card
44569,710561,2023-05-21,Debit Card
43714,796184,2023-08-21,Credit Card
56220,366745,2022-04-10,Credit Card
83902,846679,2022-04-06,Credit Card
34398,12254,2023-05-12,PayPal
98578,500743,2022-01-02,Gift Card
19699,364730,2023-06-24,Gift Card
33068,550963,2022-05-15,Bank Transfer
3620,661101,2022-04-06,Bank Transfer
93757,753647,2022-05-17,Gift Card
61838,306065,2023-09-04,Debit Card
76146,259188,2022-07-24,Debit Card
43688,204199,2022-11-27,Gift Card
23810,588562,2022-02-03,Gift Card
71233,140399,2023-04-11,PayPal
61453,417850,2022-11-25,PayPal
22167,986957,2022-04-21,Bank Transfer
33274,4029,2021-12-22,Debit Card
93527,6099,2022-08-12,Bank Transfer
75558,568016,2023-07-06,Bank Transfer
96361,804234,2022-05-07,Credit Card
8132,893703,2022-01-29,PayPal
29907,392749,2022-03-22,PayPal
99865,173509,2023-05-11,Gift Card
51834,400549,2022-07-23,Credit Card
26740,507503,2023-05-22,Debit Card
50898,25504,2023-06-28,Gift Card
33000,462435,2022-06-10,Bank Transfer
74897,397770,2023-05-21,Credit Card
23017,8009,2023-06-08,Debit Card
89163,478075,2023-09-06,Credit Card
12448,299705,2022-01-25,PayPal
63905,11221,2022-11-04,Credit Card
51764,276914,2022-07-24,PayPal
33853,2837,2023-03-04,PayPal
10646,61240,2022-06-13,Debit Card
4655,605071,2022-12-17,Bank Transfer
77901,74860,2022-04-05,Bank Transfer
52660,786097,2022-12-13,Debit Card
59223,211786,2022-12-25,Credit Card
99382,944949,2022-08-11,PayPal
14003,118994,2022-06-03,Credit Card
56039,178083,2023-04-10,Bank Transfer
88770,185570,2023-04-03,Bank Transfer
54291,434368,2023-09-13,Debit Card
28314,714382,2022-09-13,PayPal
8370,899688,2023-10-16,PayPal
47166,447843,2022-07-05,Debit Card
55368,676658,2021-12-11,Credit Card
40430,395155,2023-08-16,Credit Card
3953,779505,2021-12-19,Credit Card
80429,537829,2022-10-02,Credit Card
75367,230694,2022-02-25,Bank Transfer
30472,204398,2023-08-24,Debit Card
73352,421625,2022-01-30,Debit Card
73870,126259,2023-03-02,PayPal
68044,220915,2023-07-13,PayPal
49418,850237,2022-09-10,Credit Card
42762,117203,2023-05-18,Bank Transfer
41329,978527,2023-09-15,Bank Transfer
82668,988631,2023-09-22,Gift Card
80646,629216,2023-04-22,PayPal
89904,748793,2023-11-29,Bank Transfer
96088,786501,2022-11-08,Credit Card
19498,85234,2023-06-09,Bank Transfer
41931,779448,2022-10-21,Credit Card
45087,996765,2022-07-26,Bank Transfer
25622,855041,2023-04-05,Credit Card
64523,399323,2022-09-01,Gift Card
60130,260841,2021-12-10,PayPal
87261,323113,2022-12-08,PayPal
65865,243328,2022-06-30,PayPal
17421,923588,2022-01-04,Bank Transfer
1139,263934,2022-09-06,Debit Card
38997,99742,2022-04-22,Debit Card
35569,519090,2023-03-31,Bank Transfer
93937,218123,2022-10-24,PayPal
36441,222861,2022-04-07,Credit Card
72283,420231,2021-11-28,PayPal
21140,411485,2023-02-05,PayPal
43605,934457,2023-11-22,Credit Card
72903,646762,2023-07-12,Debit Card
14781,780456,2022-01-01,Gift Card
9688,437878,2022-12-25,Credit Card
46672,6585,2023-01-12,Bank Transfer
5810,392073,2022-12-08,PayPal
89281,173542,2021-11-20,Debit Card
92970,475827,2022-03-09,Debit Card
70137,607953,2022-09-25,Debit Card
67953,866449,2023-05-07,Bank Transfer
58980,865990,2021-12-14,PayPal
13331,113266,2023-01-07,Bank Transfer
8127,254074,2023-09-21,Gift Card
63782,49526,2023-12-13,Bank Transfer
46250,569791,2022-02-21,Bank Transfer
40989,239724,2022-04-12,PayPal
16484,144943,2022-10-06,PayPal
78818,263154,2022-07-06,Credit Card
62839,272357,2023-08-08,Debit Card
33854,946634,2022-02-05,PayPal
12890,427697,2023-12-09,Bank Transfer
24392,578699,2023-02-14,Credit Card
67233,105266,2022-05-27,Bank Transfer
53477,842052,2023-09-07,Debit Card
71694,934439,2023-02-22,Bank Transfer
58544,133869,2022-03-03,Gift Card
13459,224337,2022-03-30,Debit Card
16538,998947,2023-11-03,Debit Card
95968,392065,2022-11-28,Credit Card
79221,153946,2023-04-22,Gift Card
46383,307082,2023-10-18,Credit Card
92374,398600,2022-11-12,Debit Card
74822,630411,2022-12-01,Debit Card
224,837367,2023-09-26,Credit Card
33783,569866,2021-11-26,Bank Transfer
53677,57221,2023-12-18,Gift Card
69325,720612,2023-08-11,Gift Card
80820,602560,2023-06-03,Gift Card
15398,241206,2022-04-14,Credit Card
97710,440061,2022-07-09,PayPal
35720,892431,2023-01-14,Gift Card
95127,995998,2022-04-19,Credit Card
46070,966393,2022-04-22,Bank Transfer
80640,297739,2022-06-25,PayPal
32903,977977,2023-09-23,PayPal
28273,955353,2023-05-03,PayPal
56036,983094,2022-03-05,Credit Card
11283,762114,2022-05-25,Credit Card
13694,394858,2023-08-28,Gift Card
62450,260470,2023-07-25,Gift Card
31175,62286,2022-09-01,Credit Card
51353,907051,2023-11-18,PayPal
18641,531967,2023-09-06,Debit Card
57236,268307,2023-05-30,Bank Transfer
54416,595247,2022-01-08,Credit Card
95914,76520,2023-03-14,Credit Card
23230,421957,2023-07-01,PayPal
45908,257210,2023-11-14,PayPal
46957,351255,2022-08-16,PayPal
71289,940075,2022-05-27,PayPal
32379,355666,2023-11-10,Gift Card
7159,608168,2022-10-21,Gift Card
34385,141690,2022-07-24,Credit Card
21629,403728,2022-01-03,PayPal
40514,697557,2022-08-22,PayPal
19119,866160,2022-08-21,Gift Card
50382,196587,2023-11-26,Gift Card
70862,27698,2023-01-23,PayPal
58632,498422,2023-06-26,Credit Card
49405,725461,2022-04-07,Credit Card
75913,944270,2023-09-15,Debit Card
89330,802515,2022-12-16,Debit Card
87417,750676,2022-05-23,Credit Card
9888,242624,2022-08-31,PayPal
10031,787262,2022-02-17,PayPal
54786,47707,2022-12-11,Bank Transfer
52180,790222,2023-02-28,Gift Card
87173,291519,2021-12-19,PayPal
83850,163215,2021-11-25,PayPal
24799,39903,2022-01-07,Bank Transfer
82520,265715,2023-03-14,PayPal
59855,492752,2021-12-08,Bank Transfer
14540,126424,2022-08-01,Gift Card
16567,907112,2023-04-04,Bank Transfer
13588,371568,2023-10-13,Debit Card
90792,497504,2022-05-15,PayPal
44201,93231,2023-01-21,PayPal
15446,243731,2023-09-20,PayPal
2327,529292,2023-05-27,PayPal
52146,99032,2022-03-22,Credit Card
76191,22351,2022-10-17,Bank Transfer
67834,391715,2023-05-16,Credit Card
83766,202653,2022-04-01,Debit Card
92641,795233,2023-01-01,Gift Card
74732,281992,2022-05-14,Debit Card
68540,968094,2023-04-15,PayPal
19216,309025,2023-10-10,Gift Card
73346,638267,2023-02-07,Bank Transfer
99407,245313,2023-07-10,Credit Card
64474,349478,2023-10-20,Credit Card
6532,36827,2022-11-01,Gift Card
36646,668196,2022-03-14,Bank Transfer
21861,649657,2022-11-27,PayPal
10149,320753,2023-04-09,Debit Card
63654,857681,2023-09-07,Gift Card
80534,254133,2021-12-06,Gift Card
26699,256631,2022-07-29,PayPal
19710,660167,2022-12-18,Bank Transfer
47028,640329,2023-10-29,Bank Transfer
33141,798531,2023-10-15,Gift Card
19354,758960,2022-07-13,Debit Card
15535,98468,2021-11-20,Debit Card
71855,631559,2023-06-14,Gift Card
99004,299551,2022-01-31,Gift Card
93674,229420,2023-02-22,Credit Card
67323,614828,2022-10-04,Credit Card
75230,732258,2022-11-13,Bank Transfer
4505,697852,2022-04-30,Debit Card
38395,836642,2023-09-08,Credit Card
34235,418164,2022-01-08,Bank Transfer
4221,835235,2023-02-12,Credit Card
57254,288685,2022-03-08,Gift Card
37805,551454,2022-05-08,Debit Card
83696,243857,2022-05-25,Bank Transfer
52044,216855,2022-03-07,PayPal
39224,772950,2023-03-29,Debit Card
99691,699173,2023-04-21,Bank Transfer
83994,20606,2022-12-28,Debit Card
49397,856643,2023-07-23,PayPal
72548,76105,2023-09-08,Debit Card
81652,673089,2022-07-20,Gift Card
37642,142497,2023-06-01,Credit Card
43371,867109,2021-12-25,Credit Card
57632,317676,2022-06-03,Gift Card
31461,955708,2023-05-24,Credit Card
3568,673500,2022-02-08,PayPal
3203,901971,2022-11-26,PayPal
33736,220843,2021-12-12,Debit Card
43194,190437,2023-08-19,Debit Card
44445,145558,2023-08-27,PayPal
74852,975100,2022-03-28,Credit Card
5367,426753,2022-03-10,PayPal
656,186801,2023-07-04,PayPal
82176,210578,2022-01-11,Bank Transfer
65281,88422,2022-10-05,PayPal
47579,82086,2023-02-21,Bank Transfer
39039,464544,2023-02-20,PayPal
52977,662040,2022-12-28,Bank Transfer
28182,423331,2023-06-29,PayPal
14784,505318,2023-12-15,PayPal
57831,567019,2022-02-21,Debit Card
74112,53497,2022-09-13,PayPal
14979,596388,2023-08-11,Debit Card
60139,426955,2022-05-26,Credit Card
65528,722382,2022-04-11,Bank Transfer
6800,459165,2023-10-15,Gift Card
43950,435068,2022-03-07,Credit Card
79213,358584,2021-12-12,Credit Card
76566,125223,2022-03-29,Credit Card
89200,543971,2023-12-19,Gift Card
55219,523398,2023-04-20,Bank Transfer
86074,164615,2023-08-09,Credit Card
99338,431277,2021-11-19,Credit Card
82324,891769,2022-01-03,Debit Card
41498,496076,2022-06-07,Debit Card
51596,70203,2023-04-19,PayPal
32604,488465,2022-10-11,PayPal
73636,578169,2023-03-03,Gift Card
11591,370523,2023-04-08,Gift Card
45736,159584,2023-10-26,Gift Card
29324,378340,2022-10-11,Credit Card
44478,880271,2022-07-15,Bank Transfer
23594,145464,2022-07-10,Debit Card
93367,178497,2022-12-21,Bank Transfer
58480,720535,2023-07-30,PayPal
49032,686822,2023-02-15,Debit Card
42988,101446,2023-04-27,Bank Transfer
19109,589237,2021-11-18,Gift Card
71054,723316,2022-06-14,Credit Card
85679,137973,2023-09-09,Credit Card
17513,306348,2022-07-03,Credit Card
24140,200301,2023-01-02,Debit Card
67528,877245,2022-07-01,PayPal
3050,629535,2023-04-18,Credit Card
55063,513580,2021-12-22,Debit Card
2434,388803,2022-01-19,Debit Card
15780,471972,2022-08-18,Gift Card
42141,907000,2023-05-25,Bank Transfer
31520,434659,2023-02-22,PayPal
14397,45140,2023-09-25,PayPal
94855,970312,2023-01-19,Gift Card
19824,681309,2022-07-03,Bank Transfer
92032,187472,2021-12-16,Gift Card
60325,897766,2021-12-30,Debit Card
27736,752146,2022-09-09,Credit Card
76885,567312,2023-06-30,PayPal
26662,523499,2023-10-16,Debit Card
89648,191513,2023-12-25,Gift Card
90061,480288,2022-06-17,Bank Transfer
54236,507381,2023-03-07,Credit Card
91339,868266,2022-01-15,Bank Transfer
38822,471193,2022-03-08,PayPal
73163,476923,2022-03-14,PayPal
47104,48639,2022-07-31,PayPal
39881,108344,2023-09-12,Gift Card
23413,995145,2023-06-16,Bank Transfer
12396,29835,2023-11-18,Credit Card
44121,507358,2023-02-21,Credit Card
12165,592269,2022-02-19,Bank Transfer
54401,156867,2023-11-01,PayPal
86216,844419,2022-12-01,Bank Transfer
91184,605685,2023-01-06,Gift Card
21099,22781,2022-03-18,Gift Card
69963,517032,2023-09-30,Debit Card
51089,479813,2022-02-02,Credit Card
91075,518142,2023-11-01,Bank Transfer
67753,745916,2022-09-24,Debit Card
47351,485701,2023-08-26,PayPal
57222,92795,2022-06-27,Bank Transfer
76788,556247,2023-10-09,Credit Card
57312,900089,2023-09-16,Credit Card
6413,403828,2023-08-14,Bank Transfer
33485,211476,2023-02-09,Bank Transfer
33059,875757,2022-12-31,Bank Transfer
28052,376043,2022-04-01,Gift Card
61875,373332,2023-03-15,Debit Card
24085,760030,2021-12-23,Gift Card
84865,660996,2022-01-27,PayPal
60669,628593,2023-11-13,Credit Card
25487,760384,2022-03-07,Bank Transfer
4798,958792,2022-08-13,Credit Card
82801,936359,2022-03-04,Bank Transfer
1692,294429,2023-10-10,Credit Card
53063,448112,2023-05-15,Credit Card
26719,807361,2022-08-01,Bank Transfer
91710,584934,2022-03-04,PayPal
98755,821233,2022-07-12,Credit Card
50963,711362,2022-03-23,Gift Card
47248,149688,2023-03-15,PayPal
36421,782310,2023-06-19,PayPal
16374,150467,2022-04-14,PayPal
62308,682883,2022-08-03,PayPal
51740,763230,2022-07-05,PayPal
29985,249500,2023-02-06,Gift Card
9621,526782,2023-08-03,Bank Transfer
96829,711796,2022-01-04,PayPal
39847,215990,2023-03-09,PayPal
20114,646862,2022-08-26,Debit Card
81243,309276,2023-01-10,Credit Card
70747,932175,2022-01-27,Gift Card
21295,99734,2022-09-05,Credit Card
29304,809349,2022-08-12,Bank Transfer
49703,734507,2023-01-14,Credit Card
19550,461759,2023-04-04,PayPal
38380,451213,2023-09-14,Bank Transfer
6690,287580,2022-02-09,Bank Transfer
4788,370966,2023-09-30,Gift Card
92628,100346,2022-07-20,Credit Card
12960,105221,2022-04-06,Credit Card
3399,506912,2022-11-23,Gift Card
98108,527691,2022-03-18,Debit Card
23446,276907,2023-10-06,Gift Card
87303,879698,2023-07-27,PayPal
93450,43502,2022-11-09,Debit Card
4314,869016,2023-05-25,Bank Transfer
7202,579973,2022-10-18,Gift Card
91608,87298,2022-01-20,Bank Transfer
14854,569889,2022-09-01,Gift Card
30539,998218,2023-06-01,PayPal
42192,564480,2023-06-28,Debit Card
84197,673279,2023-03-28,Gift Card
30262,793051,2022-10-29,Debit Card
91084,94501,2023-03-05,Debit Card
18324,550740,2021-12-13,Gift Card
85171,993676,2022-07-08,Gift Card
61078,755771,2022-07-24,Gift Card
883,775036,2022-10-01,Gift Card
