ShipmentID,OrderID,OrderDate,ShippedDate,DeliveryDate,ReturnDate,EstimatedDelivery,Carrier,TrackingNumber
8057386,700212,2022-06-05,2022-06-07,2022-06-14,,2022-06-19,DHL,sZH414499462
7168816,365895,2022-03-10,2022-03-13,2022-03-23,,2022-03-21,UPS,hOn635308730
7933068,43792,2023-01-13,2023-01-15,2023-01-25,,2023-01-17,FedEx,yRF757672532
1358792,804299,2022-05-30,2022-06-01,2022-06-04,,2022-06-08,UPS,sWN604170076
9618585,648454,2022-07-07,2022-07-09,2022-07-09,,2022-07-17,Royal Mail,DiY035475922
8636609,55094,2022-02-24,2022-02-25,2022-02-28,,2022-03-07,UPS,yzI156944335
1645248,93344,2023-11-18,2023-11-19,,,2023-11-20,UPS,YpI562380603
4858243,466880,2023-10-31,2023-11-02,2023-11-11,,2023-11-10,FedEx,dua617567262
4004542,552098,2022-04-27,2022-04-30,2022-04-29,,2022-05-04,DHL,DwD729296382
672675,216456,2022-07-11,2022-07-14,2022-07-23,,2022-07-23,FedEx,zlw137251842
5160576,916282,2022-07-17,2022-07-18,2022-07-22,,2022-07-27,Royal Mail,UTg100618462
6714810,198543,2022-08-23,2022-08-25,2022-08-25,,2022-08-27,UPS,uzj050388172
8631918,130021,2022-02-27,2022-03-01,2022-03-05,,2022-03-04,DHL,reF600424379
428004,378985,2022-08-25,2022-08-26,2022-08-27,,2022-09-08,UPS,kHF200851824
3661716,501729,2023-02-15,2023-02-17,2023-02-20,,2023-02-24,FedEx,MBU918598774
7776928,431011,2021-12-11,2021-12-12,2021-12-24,,2021-12-19,UPS,iMw957091673
7207635,648133,2023-10-11,2023-10-13,2023-10-14,,2023-10-18,DHL,uLh440174897
3133029,79331,2023-04-17,2023-04-19,2023-04-22,,2023-04-21,USPS,YUh288324368
8495818,200544,2023-10-12,2023-10-14,2023-10-25,,2023-10-25,FedEx,BOk517509598
4407401,491216,2023-01-17,2023-01-18,2023-01-30,,2023-01-30,UPS,Gjq149410664
1137141,134904,2022-11-23,2022-11-24,2022-12-01,,2022-12-02,USPS,Qhn214032041
4419011,239690,2022-04-14,2022-04-16,2022-04-20,,2022-04-27,DHL,oIj700264346
1171763,808837,2022-03-26,2022-03-27,2022-04-04,,2022-04-03,DHL,LvL683505061
7985423,669835,2023-04-28,2023-05-01,2023-05-01,,2023-05-14,USPS,YYb590682090
2208314,517839,2023-03-23,2023-03-25,2023-03-31,,2023-04-04,UPS,pNL663310128
4207033,219490,2023-07-13,2023-07-15,2023-07-20,,2023-07-20,UPS,dPj372660531
2419168,200086,2022-07-21,2022-07-23,2022-07-24,,2022-07-30,Royal Mail,ySm633294296
7379349,79915,2022-05-06,2022-05-07,2022-05-10,,2022-05-19,FedEx,lIN263316906
1236025,907209,2023-08-18,2023-08-21,2023-08-30,,2023-09-01,FedEx,YNJ916344698
2852720,681236,2023-03-10,2023-03-12,2023-03-14,,2023-03-24,Royal Mail,Iok692578508
4611849,201770,2023-06-04,2023-06-07,2023-06-12,,2023-06-12,Royal Mail,SMu841289956
5883327,561201,2023-05-19,2023-05-20,2023-05-22,,2023-05-29,Royal Mail,kIg736550220
9809235,330951,2022-02-09,2022-02-10,2022-02-20,,2022-02-20,USPS,HbL719158575
7464076,440304,2023-08-12,2023-08-14,2023-08-19,,2023-08-17,USPS,mKU875558979
1873605,206891,2022-08-16,2022-08-19,2022-08-26,,2022-08-29,USPS,dYG307618328
3883306,518286,2022-02-01,2022-02-04,2022-02-05,,2022-02-08,DHL,Rqz744551215
4800927,620564,2023-09-27,2023-09-29,2023-10-09,,2023-10-11,Royal Mail,fZJ513529229
6257955,456908,2022-10-13,2022-10-15,2022-10-18,,2022-10-24,UPS,zSG858568715
8124287,440885,2022-04-03,2022-04-06,2022-04-14,,2022-04-14,DHL,jRP303948923
9574543,284787,2022-04-16,2022-04-19,2022-04-21,,2022-05-02,USPS,CjL892490420
6546544,944748,2023-01-30,2023-02-01,2023-02-09,,2023-02-11,DHL,ohR321365312
200083,880442,2021-11-21,2021-11-23,2021-11-25,,2021-11-24,DHL,cmI704427560
3488615,615703,2023-01-22,2023-01-24,2023-01-25,,2023-02-02,DHL,Ner952261202
9276131,671604,2022-07-05,2022-07-06,2022-07-12,,2022-07-14,DHL,Lns207478002
231903,904492,2023-08-19,2023-08-22,2023-08-22,,2023-09-03,DHL,IVT976383851
7348338,988007,2023-03-17,2023-03-18,2023-03-26,,2023-04-01,FedEx,OSw401996303
8886195,833960,2022-12-11,2022-12-13,2022-12-22,,2022-12-25,DHL,qRN030111458
8732384,3763,2022-07-26,2022-07-29,2022-07-29,,2022-08-12,DHL,yUT900439645
4525980,676576,2022-04-26,2022-04-27,2022-05-09,,2022-04-29,FedEx,vZN282362345
5045355,780794,2023-11-19,2023-11-22,,,2023-12-01,UPS,rAx888482761
6215607,674001,2021-11-23,2021-11-26,2021-12-04,,2021-12-07,FedEx,zJz408587743
4126397,961249,2023-03-01,2023-03-02,2023-03-03,,2023-03-10,USPS,UEr037598684
9513807,892236,2022-11-20,2022-11-21,2022-11-28,,2022-11-26,FedEx,ewv867199057
2574261,360580,2023-05-27,2023-05-28,2023-06-05,,2023-06-05,UPS,ZrJ064744747
2214026,83271,2022-02-04,2022-02-06,2022-02-17,,2022-02-15,UPS,iQa671566146
1518370,848263,2023-05-06,2023-05-08,2023-05-16,,2023-05-21,FedEx,iDY389552746
4105243,174078,2023-08-01,2023-08-03,2023-08-04,,2023-08-09,FedEx,utE213951641
1271488,464632,2022-10-11,2022-10-14,2022-10-21,,2022-10-25,Royal Mail,hjR058651862
8254406,994324,2023-07-07,2023-07-08,2023-07-15,,2023-07-19,UPS,kbt532204770
365923,759587,2023-06-01,2023-06-03,2023-06-07,,2023-06-12,DHL,geg080181610
2019173,180180,2023-05-07,2023-05-09,2023-05-13,,2023-05-12,FedEx,NMq262603707
9544554,975900,2021-12-31,2022-01-02,2022-01-13,,2022-01-08,UPS,KMI076607471
6242721,199724,2023-09-14,2023-09-16,2023-09-16,,2023-09-21,FedEx,fGP262292000
8327494,697858,2022-11-15,2022-11-18,2022-11-23,,2022-11-27,Royal Mail,MMK974614545
1377695,756496,2021-12-20,2021-12-22,2021-12-28,,2021-12-25,UPS,Bim928148999
5067179,948300,2022-05-08,2022-05-11,2022-05-12,,2022-05-25,USPS,MER300953823
1439438,826616,2022-12-16,2022-12-17,2022-12-29,,2022-12-28,UPS,fcm917840228
3582534,69692,2022-05-26,2022-05-27,2022-05-30,,2022-06-07,USPS,OIH415921324
758669,203935,2021-12-24,2021-12-25,2022-01-03,,2022-01-07,DHL,may544516627
3526823,131081,2023-07-24,2023-07-27,2023-08-05,,2023-08-01,Royal Mail,alF412828009
420115,850876,2022-03-23,2022-03-24,2022-04-04,,2022-04-05,UPS,Fnu028213983
9321322,522042,2022-03-06,2022-03-09,2022-03-09,,2022-03-10,DHL,WDN712549741
8511423,984140,2022-12-26,2022-12-29,2022-12-28,,2023-01-09,FedEx,nYa625566873
5378168,199367,2022-04-02,2022-04-05,2022-04-14,,2022-04-07,USPS,sjW149702643
2978552,621042,2023-06-20,2023-06-22,2023-06-28,,2023-07-05,FedEx,OCO238922552
7471249,778175,2023-11-28,2023-11-29,,,2023-11-30,USPS,GsW730711362
9414836,786315,2023-06-17,2023-06-18,2023-06-28,,2023-06-19,Royal Mail,tBS317265785
3239330,325153,2022-06-12,2022-06-14,2022-06-21,,2022-06-19,DHL,XhQ908701709
2153479,275489,2023-05-28,2023-05-29,2023-06-07,,2023-06-04,USPS,Ngq539287246
9389700,674040,2022-07-08,2022-07-11,2022-07-16,,2022-07-16,Royal Mail,WtY668942900
3367964,34831,2023-05-15,2023-05-18,2023-05-22,,2023-05-31,Royal Mail,VqS789672360
5114454,87767,2023-03-18,2023-03-19,2023-03-20,,2023-03-23,USPS,fti466991675
7836245,655674,2023-08-01,2023-08-02,2023-08-05,,2023-08-15,Royal Mail,Krq135656770
7568700,63380,2023-06-01,2023-06-04,2023-06-05,,2023-06-05,Royal Mail,nhJ439025514
2407674,430020,2023-03-07,2023-03-08,2023-03-10,,2023-03-12,FedEx,gGU645674201
8879410,988049,2022-08-17,2022-08-18,2022-08-23,,2022-08-21,Royal Mail,ouX786831056
750032,483873,2023-04-22,2023-04-25,2023-05-04,,2023-05-06,Royal Mail,hzA346710542
1863389,825836,2022-05-04,2022-05-07,2022-05-10,,2022-05-19,UPS,Tsa287535917
3874426,552248,2023-03-26,2023-03-29,2023-04-02,,2023-04-01,FedEx,vlH949091263
5451628,228798,2022-08-28,2022-08-30,2022-09-05,,2022-09-02,UPS,ERg133116840
5443978,434313,2021-12-25,2021-12-27,2021-12-30,,2022-01-10,USPS,bpi231884208
6178368,30103,2022-03-01,2022-03-03,2022-03-08,,2022-03-17,Royal Mail,qyr998087511
2192971,378843,2022-11-25,2022-11-28,2022-11-29,,2022-12-05,USPS,fPj695757703
6326377,6057,2022-10-19,2022-10-21,2022-10-31,,2022-10-25,USPS,gPI735632239
7255755,43585,2023-01-30,2023-01-31,2023-02-03,,2023-02-02,FedEx,wJf994209545
7211579,755511,2022-01-07,2022-01-09,2022-01-21,,2022-01-23,DHL,DLo875591821
3643713,149290,2023-04-16,2023-04-19,2023-04-28,,2023-04-22,DHL,lUA637122497
188281,253882,2023-01-25,2023-01-28,2023-02-02,,2023-02-09,UPS,McY180949945
4308882,857197,2022-01-26,2022-01-29,2022-01-28,,2022-01-31,FedEx,iMb385618845
1692516,599153,2022-10-27,2022-10-30,2022-11-04,,2022-11-13,FedEx,svw988138249
6807916,271565,2023-07-07,2023-07-08,2023-07-13,,2023-07-15,UPS,YGj088449129
5491501,927982,2022-06-14,2022-06-17,2022-06-28,,2022-06-30,USPS,KhQ807870415
8428751,846695,2021-12-19,2021-12-22,2022-01-02,,2021-12-25,UPS,yLK532529913
8132300,276,2023-05-15,2023-05-16,2023-05-18,,2023-05-30,UPS,MSD768737100
8222737,713196,2022-12-22,2022-12-24,2022-12-29,,2023-01-01,UPS,YED869139925
1519355,556854,2022-12-17,2022-12-19,2022-12-19,,2022-12-20,DHL,vWj425368817
2132953,910287,2023-05-26,2023-05-28,2023-06-05,,2023-06-01,USPS,PrB094215934
1842541,100325,2023-09-21,2023-09-22,2023-10-02,,2023-09-23,UPS,uQn540037276
9464784,535057,2023-09-17,2023-09-19,2023-09-26,,2023-09-24,UPS,pTx451144404
659927,502372,2022-11-03,2022-11-05,2022-11-14,,2022-11-19,USPS,Smd810559243
7433434,716292,2022-06-04,2022-06-05,2022-06-17,,2022-06-06,Royal Mail,UNS166124943
5611534,937019,2022-02-22,2022-02-25,2022-03-06,,2022-02-28,USPS,vIX453885442
6132318,749143,2023-03-28,2023-03-30,2023-04-05,,2023-04-02,DHL,BSY911357783
3467669,173200,2022-03-18,2022-03-19,2022-04-01,,2022-04-01,UPS,lFa264156488
6282727,152651,2023-05-25,2023-05-26,2023-05-28,,2023-05-31,FedEx,TSM731753638
3475900,785861,2023-10-06,2023-10-09,2023-10-12,,2023-10-18,UPS,hNI302384614
4434252,86589,2021-12-19,2021-12-20,2021-12-27,,2021-12-24,UPS,lWO559919856
8192735,578446,2023-06-06,2023-06-09,2023-06-13,,2023-06-13,UPS,qzJ214964463
6591472,301229,2022-10-10,2022-10-13,2022-10-15,,2022-10-18,FedEx,mtg121869588
4880313,601615,2023-01-15,2023-01-16,2023-01-24,,2023-01-29,USPS,Wor400078059
6933061,769216,2023-11-03,2023-11-06,2023-11-16,,2023-11-18,USPS,HhA851760537
299849,441271,2023-10-26,2023-10-27,2023-10-28,,2023-11-01,Royal Mail,GLK686424106
4148553,247212,2022-08-18,2022-08-20,2022-08-28,,2022-08-25,UPS,CNL837560298
6069704,142528,2023-01-10,2023-01-11,2023-01-19,,2023-01-14,FedEx,cIQ018245221
4693948,201265,2022-04-10,2022-04-13,2022-04-13,,2022-04-15,DHL,Eph789138773
3320979,584388,2023-10-18,2023-10-20,2023-10-21,,2023-10-30,Royal Mail,jOL362638440
7919587,464137,2023-04-05,2023-04-06,2023-04-15,,2023-04-15,Royal Mail,Kjl683477023
24611,95119,2023-09-15,2023-09-16,2023-09-22,,2023-09-21,USPS,Pva706737500
6552491,934714,2023-01-15,2023-01-17,2023-01-17,,2023-01-23,UPS,EpU078579350
8918709,243443,2023-02-21,2023-02-22,2023-02-25,,2023-02-26,USPS,ZHm057658613
2545540,233675,2023-09-07,2023-09-09,2023-09-17,,2023-09-21,UPS,WZE267202812
1865852,433295,2022-10-06,2022-10-08,2022-10-18,,2022-10-18,DHL,epy116727146
9851194,372928,2023-02-05,2023-02-07,2023-02-07,,2023-02-11,Royal Mail,sNs335063120
799008,762030,2021-12-15,2021-12-17,2021-12-22,,2021-12-31,FedEx,ouR109119236
210378,859099,2022-02-25,2022-02-28,2022-03-01,,2022-03-10,UPS,ItU517779802
9967496,253169,2022-07-15,2022-07-17,2022-07-19,,2022-07-25,DHL,xEb782241708
8720168,710270,2022-11-04,2022-11-06,2022-11-09,,2022-11-14,USPS,vjL155143058
6005572,87859,2021-12-27,2021-12-30,2021-12-30,,2022-01-09,FedEx,XDb723210740
2748462,878299,2022-03-21,2022-03-24,2022-04-03,,2022-03-28,DHL,VaT615957548
7956438,854284,2022-07-07,2022-07-10,2022-07-14,,2022-07-18,FedEx,RzB514647622
4398802,5051,2021-11-28,2021-11-29,2021-12-01,,2021-12-07,UPS,GEa789978343
9153489,116504,2023-03-30,2023-04-02,2023-04-03,,2023-04-10,UPS,FSW042866414
1123716,309596,2023-06-09,2023-06-12,2023-06-20,,2023-06-14,UPS,Eqh886943731
3416011,201876,2022-03-09,2022-03-11,2022-03-14,,2022-03-20,USPS,Bcc167209610
8676196,241773,2022-10-03,2022-10-05,2022-10-15,,2022-10-07,Royal Mail,ATc367391178
6338988,530652,2022-08-29,2022-08-31,2022-09-07,,2022-09-03,FedEx,IpT209417559
4906344,102801,2023-06-23,2023-06-25,2023-06-30,,2023-07-08,Royal Mail,wBW946779140
8371228,707854,2023-11-02,2023-11-05,2023-11-07,,2023-11-06,Royal Mail,kPQ929370305
1913132,480925,2023-06-03,2023-06-06,2023-06-10,,2023-06-07,USPS,iPp444966661
5165223,580423,2022-05-01,2022-05-02,2022-05-07,,2022-05-15,UPS,csz139481095
7427460,275040,2022-11-11,2022-11-13,2022-11-24,,2022-11-26,USPS,dCT449920200
1592693,673789,2022-11-25,2022-11-26,2022-12-04,,2022-12-01,UPS,nLJ832685321
5026159,265949,2022-09-25,2022-09-28,2022-09-30,,2022-10-06,DHL,pZi295374477
5626748,528703,2023-05-23,2023-05-25,2023-05-31,,2023-06-06,UPS,Gur089591574
5744758,113419,2023-11-13,2023-11-15,,,2023-11-27,FedEx,JmU561254686
5100277,408691,2021-12-19,2021-12-20,2021-12-26,,2021-12-30,USPS,nZB607323908
8077456,372624,2023-03-25,2023-03-26,2023-04-04,,2023-04-08,UPS,eKu709005748
3496320,452314,2022-02-04,2022-02-07,2022-02-07,,2022-02-21,USPS,xPm533152437
5158364,209016,2023-02-03,2023-02-04,2023-02-09,,2023-02-18,USPS,epr586943441
5669743,844713,2023-01-04,2023-01-07,2023-01-10,,2023-01-17,USPS,UQa720091554
4571826,664860,2021-11-23,2021-11-24,2021-11-26,,2021-12-03,USPS,BKw057099504
2060694,117003,2023-02-16,2023-02-17,2023-03-01,,2023-02-21,FedEx,CFm722278415
1141556,287289,2023-02-15,2023-02-17,2023-02-22,,2023-03-02,USPS,LBe245933781
4915292,730012,2022-01-24,2022-01-27,2022-02-01,,2022-02-03,DHL,bPU237339585
9109255,646425,2023-06-14,2023-06-17,2023-06-26,,2023-06-29,DHL,SXL294279089
6884776,335731,2022-03-04,2022-03-05,2022-03-10,,2022-03-08,UPS,QVX606689470
6657167,623077,2023-06-24,2023-06-27,2023-07-06,,2023-07-02,Royal Mail,tTw981133894
7333276,775798,2023-07-16,2023-07-17,2023-07-28,,2023-07-24,USPS,OTn619970356
3411251,860578,2022-06-28,2022-06-30,2022-06-30,,2022-07-08,USPS,ApT032542348
472773,794494,2022-10-04,2022-10-05,2022-10-09,,2022-10-10,DHL,XwD536962998
4085500,603910,2023-05-13,2023-05-14,2023-05-25,,2023-05-24,FedEx,RUr468927816
772015,379625,2023-09-12,2023-09-14,2023-09-21,,2023-09-15,Royal Mail,PBE911708682
3866322,456252,2022-10-13,2022-10-15,2022-10-24,,2022-10-28,FedEx,wNA320092331
6661742,902249,2022-12-01,2022-12-03,2022-12-05,,2022-12-06,FedEx,kuE859114732
9469945,921295,2022-08-08,2022-08-11,2022-08-16,,2022-08-24,DHL,HHz100432147
8042602,325410,2022-12-24,2022-12-25,2023-01-07,,2023-01-02,FedEx,tAT019331235
6040261,439655,2023-07-12,2023-07-13,2023-07-17,,2023-07-18,USPS,JHB278062441
2322359,16931,2023-06-20,2023-06-23,2023-06-30,,2023-07-07,FedEx,ssj470409735
7631788,726874,2022-11-23,2022-11-26,2022-11-30,,2022-11-27,FedEx,gYB312101070
3251755,292823,2022-08-24,2022-08-27,2022-08-30,,2022-09-05,DHL,ZYK241333807
4856324,881642,2023-06-16,2023-06-17,2023-06-21,,2023-07-01,UPS,YLk371690128
71317,202785,2023-11-19,2023-11-21,,,2023-11-27,Royal Mail,IVr582736085
5401832,828392,2023-09-28,2023-10-01,2023-10-10,,2023-10-15,USPS,ClY668138476
2105093,722397,2023-08-24,2023-08-25,2023-09-04,,2023-08-31,USPS,dxc344592779
1747598,896075,2023-11-01,2023-11-03,2023-11-08,,2023-11-13,UPS,GIm040376234
3683022,599483,2023-08-01,2023-08-04,2023-08-07,,2023-08-16,USPS,VlM237870649
4087387,997661,2022-05-28,2022-05-29,2022-05-30,,2022-06-04,Royal Mail,ecH920235665
9503423,881949,2023-05-25,2023-05-28,2023-06-06,,2023-06-07,UPS,SoP728876205
7603611,650390,2023-12-01,2023-12-03,,,2023-12-08,DHL,GjK151990709
4087571,673559,2023-10-03,2023-10-05,2023-10-06,,2023-10-17,USPS,NSD059580381
2237534,769863,2023-07-15,2023-07-18,2023-07-20,,2023-07-29,Royal Mail,fXY464599247
2112465,819527,2022-03-29,2022-03-31,2022-04-10,,2022-04-03,DHL,OdJ574813306
6545903,945835,2022-12-14,2022-12-15,2022-12-23,,2022-12-19,USPS,KAs843398593
4706521,909750,2023-09-19,2023-09-21,2023-09-22,,2023-09-30,DHL,dCu843238182
9953126,520880,2022-09-05,2022-09-06,2022-09-13,,2022-09-11,DHL,Pbu462950144
2131660,610349,2022-04-02,2022-04-04,2022-04-04,,2022-04-07,USPS,XsC449291430
300664,867133,2022-10-15,2022-10-17,2022-10-28,,2022-10-18,FedEx,TPM146339067
8394082,935839,2023-01-20,2023-01-22,2023-01-24,,2023-01-29,USPS,bxN226772723
5251081,860029,2022-05-16,2022-05-19,2022-05-29,,2022-05-27,FedEx,pjf404587598
6715468,601728,2022-02-12,2022-02-14,2022-02-24,,2022-02-28,USPS,fVF409592044
1353525,372205,2022-12-26,2022-12-27,2023-01-07,,2023-01-07,UPS,qSW984005685
2240701,852844,2023-05-30,2023-05-31,2023-06-13,,2023-06-13,Royal Mail,JFU800371787
8354984,452262,2022-10-17,2022-10-19,2022-10-27,,2022-10-31,Royal Mail,VhF220858998
1685712,873096,2023-08-30,2023-09-01,2023-09-02,,2023-09-10,USPS,NOf115654108
4301317,526299,2023-04-27,2023-04-30,2023-04-30,,2023-05-13,Royal Mail,CMF294035878
9514316,947355,2022-01-26,2022-01-29,2022-02-06,,2022-02-09,FedEx,xIK096583956
723041,926677,2022-04-05,2022-04-07,2022-04-12,,2022-04-21,DHL,YUL831622975
4221252,711960,2023-11-27,2023-11-28,,,2023-12-09,Royal Mail,KpK588946191
3768803,378603,2023-04-12,2023-04-13,2023-04-14,,2023-04-17,FedEx,JxV928532759
772438,469196,2023-01-27,2023-01-28,2023-01-29,,2023-02-01,USPS,JWY917612462
1392465,740451,2023-11-29,2023-11-30,,,2023-12-11,DHL,bap928529857
9301854,319524,2021-12-24,2021-12-25,2022-01-06,,2022-01-04,FedEx,hbi929026978
4849146,468263,2023-03-06,2023-03-08,2023-03-10,,2023-03-11,UPS,Vpu404249516
2247498,805373,2023-03-21,2023-03-22,2023-04-04,,2023-04-03,FedEx,jhg617512291
6250872,973533,2023-10-29,2023-10-31,2023-11-02,,2023-11-14,FedEx,BgB674634115
1126705,403451,2023-08-25,2023-08-27,2023-09-02,,2023-09-03,FedEx,vpp284966371
2888012,136948,2022-01-07,2022-01-10,2022-01-12,,2022-01-19,FedEx,CXD033807405
8512756,925187,2023-08-11,2023-08-13,2023-08-18,,2023-08-25,Royal Mail,riL634788741
7935203,346935,2022-09-22,2022-09-25,2022-09-25,,2022-09-27,FedEx,eHK572176593
9660256,692721,2022-09-25,2022-09-28,2022-09-29,,2022-10-11,UPS,TKy257771348
3905949,152760,2022-12-28,2022-12-31,2023-01-01,,2023-01-05,Royal Mail,xcF764603858
6880987,637812,2021-12-02,2021-12-04,2021-12-07,,2021-12-14,FedEx,WJT344192375
6798486,937367,2023-09-02,2023-09-05,2023-09-06,,2023-09-14,USPS,vgC375772019
5345100,888861,2023-06-16,2023-06-18,2023-06-19,,2023-06-28,Royal Mail,eeQ995301218
5291752,273854,2022-04-15,2022-04-18,2022-04-20,,2022-04-28,USPS,pkQ186422138
4887473,977255,2022-02-23,2022-02-26,2022-02-28,,2022-02-28,Royal Mail,EJw049755515
9527002,199485,2023-06-13,2023-06-14,2023-06-18,,2023-06-16,DHL,uno005059906
5875494,522450,2022-09-26,2022-09-28,2022-10-09,,2022-10-01,Royal Mail,itE904897318
1923222,33283,2023-07-01,2023-07-02,2023-07-03,,2023-07-09,Royal Mail,Rrp780400295
9291634,396157,2021-12-25,2021-12-28,2021-12-27,,2022-01-02,DHL,AMH289196102
8585720,313404,2023-08-29,2023-08-30,2023-09-09,,2023-09-01,FedEx,SOV361802731
3555506,43711,2022-12-04,2022-12-05,2022-12-08,,2022-12-18,Royal Mail,BiD233653521
5558092,31632,2021-12-08,2021-12-09,2021-12-22,,2021-12-20,USPS,wok670240361
7272711,264990,2023-05-23,2023-05-26,2023-05-31,,2023-06-04,DHL,PUm363386257
7277990,941109,2022-07-21,2022-07-22,2022-07-30,,2022-07-25,USPS,acd281995610
2028580,591516,2021-12-19,2021-12-22,2022-01-01,,2021-12-26,Royal Mail,Ehq744542850
9988836,81769,2021-12-22,2021-12-24,2021-12-24,,2022-01-06,FedEx,GBA357913177
6809339,830509,2021-12-21,2021-12-24,2022-01-03,,2022-01-03,FedEx,PxG835284466
1848515,82600,2023-07-28,2023-07-31,2023-08-10,,2023-08-04,USPS,fMG209325311
5451990,341189,2022-12-03,2022-12-06,2022-12-08,,2022-12-13,Royal Mail,apY624075782
2936714,364967,2023-04-08,2023-04-11,2023-04-21,,2023-04-18,DHL,PzW186005542
4574772,843790,2022-09-13,2022-09-14,2022-09-21,,2022-09-24,DHL,moV764180094
9623796,625953,2022-10-11,2022-10-12,2022-10-16,,2022-10-15,DHL,JsZ892553622
6518730,305296,2023-02-23,2023-02-24,2023-02-27,,2023-03-02,UPS,Aov835421668
5937428,918669,2023-01-30,2023-02-01,2023-02-03,,2023-02-08,DHL,MZK343251316
7932767,387843,2022-05-05,2022-05-07,2022-05-10,,2022-05-09,DHL,QOk054998923
4254052,126377,2022-05-01,2022-05-04,2022-05-08,,2022-05-17,UPS,Fgq197679895
9622981,972290,2023-08-27,2023-08-29,2023-09-05,,2023-09-02,FedEx,TKF920591950
9094387,662521,2023-05-16,2023-05-18,2023-05-28,,2023-05-29,UPS,lqj128472641
7029155,605796,2023-02-07,2023-02-08,2023-02-16,,2023-02-15,DHL,nre227333029
2010171,385758,2023-08-20,2023-08-23,2023-09-01,,2023-08-27,USPS,nWv505761333
629595,840963,2022-06-19,2022-06-20,2022-06-28,,2022-06-29,Royal Mail,Tmm528554093
6204876,367083,2021-12-23,2021-12-24,2021-12-25,,2021-12-30,DHL,ANk745283615
296554,11966,2023-03-31,2023-04-03,2023-04-12,,2023-04-16,Royal Mail,XYt964403305
261465,361992,2023-07-28,2023-07-31,2023-08-05,,2023-08-05,FedEx,ueE306219030
452875,299778,2023-01-23,2023-01-24,2023-01-27,,2023-01-27,FedEx,CeG405161225
2830228,404835,2023-07-31,2023-08-02,2023-08-08,,2023-08-09,UPS,PPm930863928
4281305,602346,2022-08-06,2022-08-09,2022-08-09,,2022-08-23,Royal Mail,PXQ336082782
277180,815529,2023-02-03,2023-02-05,2023-02-06,,2023-02-11,USPS,ECx695182116
2737019,523111,2023-05-29,2023-05-30,2023-06-07,,2023-06-01,UPS,aax938450037
3840166,87408,2023-05-09,2023-05-11,2023-05-16,,2023-05-13,USPS,Ial328903015
7052401,186932,2022-12-23,2022-12-25,2022-12-29,,2022-12-26,Royal Mail,qhT026544665
2757342,853507,2023-10-03,2023-10-06,2023-10-06,,2023-10-07,DHL,YZm827709007
2520859,320432,2023-06-29,2023-07-02,2023-07-05,,2023-07-06,DHL,PsC161660458
1979751,479068,2021-12-03,2021-12-04,2021-12-16,,2021-12-09,Royal Mail,CYV463605324
8760771,314198,2022-12-27,2022-12-29,2023-01-01,,2023-01-03,DHL,OIn106315349
2447537,644563,2022-01-25,2022-01-28,2022-01-28,,2022-02-02,DHL,gUg638804590
4049092,529229,2022-11-30,2022-12-03,2022-12-10,,2022-12-09,USPS,eOK206108361
8143977,127662,2023-07-25,2023-07-26,2023-08-02,,2023-07-28,UPS,MvE446826117
5885472,407942,2022-04-13,2022-04-14,2022-04-23,,2022-04-25,USPS,BlC459149576
7393261,700225,2023-06-03,2023-06-06,2023-06-09,,2023-06-13,DHL,QGk642778054
9065657,920947,2023-04-11,2023-04-12,2023-04-18,,2023-04-21,Royal Mail,bIZ059674381
875530,177159,2022-08-14,2022-08-16,2022-08-27,,2022-08-26,UPS,YJD957429574
6224768,326949,2023-11-25,2023-11-26,,,2023-11-28,UPS,lwX105393334
6529621,339252,2023-07-08,2023-07-10,2023-07-14,,2023-07-13,DHL,Ssk539820876
3695842,881903,2023-01-20,2023-01-21,2023-01-31,,2023-01-30,DHL,cGQ842550321
6872951,660075,2022-12-22,2022-12-24,2022-12-28,,2023-01-03,USPS,UNi001413487
6276087,882291,2023-04-11,2023-04-14,2023-04-22,,2023-04-19,Royal Mail,OkH482170968
7111368,640076,2023-10-21,2023-10-22,2023-10-23,,2023-10-23,UPS,YUg586806852
7437982,858095,2022-09-07,2022-09-09,2022-09-09,,2022-09-17,USPS,qcT537264955
2740077,134174,2023-10-10,2023-10-12,2023-10-16,,2023-10-25,USPS,FSG745522053
2838240,500102,2023-03-29,2023-03-30,2023-04-07,,2023-04-01,Royal Mail,yLk443396445
