ShipmentID,OrderID,ShippedDate,EstimatedDelivery,Carrier,TrackingNumber
73745,410452,2022-08-17,2022-08-21,USPS,HlN643473798
45353,43175,2023-08-19,2023-08-31,FedEx,IVy448533239
98376,621440,2023-01-26,2023-01-30,Royal Mail,vcn396165656
481,100881,2022-06-12,2022-06-25,USPS,rdL674422934
29900,922169,2023-05-06,2023-05-18,DHL,CFv469260185
28356,100511,2023-08-19,2023-08-27,FedEx,xGB929288648
31272,552682,2023-04-08,2023-04-16,UPS,voO602178201
8372,823534,2023-10-14,2023-10-20,FedEx,qVf081413297
70831,392459,2023-08-09,2023-08-17,UPS,ZUz018180811
91430,319049,2023-10-24,2023-11-05,USPS,ipl985781519
52635,701039,2023-07-23,2023-07-25,FedEx,WmZ026705060
14027,195670,2023-11-10,2023-11-11,UPS,xVh767614618
44185,503426,2023-01-12,2023-01-13,DHL,Mua254468449
80705,697240,2023-03-30,2023-04-08,FedEx,kqk654462209
11754,313847,2023-07-15,2023-07-18,FedEx,vBo914096245
66581,239399,2022-11-02,2022-11-16,DHL,tmV219786134
73332,607443,2022-12-13,2022-12-19,Royal Mail,lSH383263494
45580,633183,2023-09-19,2023-10-03,Royal Mail,Zru609026008
94731,654751,2023-10-22,2023-11-05,FedEx,whr144466100
47505,774928,2023-11-06,2023-11-15,DHL,YFQ091325915
89680,16173,2022-05-08,2022-05-12,USPS,CPi609008755
98881,130631,2023-09-16,2023-09-26,FedEx,PST796508458
58863,426557,2023-09-13,2023-09-16,FedEx,qAC567091087
54861,189263,2022-06-17,2022-07-01,FedEx,eaW758830516
71898,411597,2023-07-17,2023-07-26,UPS,HNt508167606
74192,532966,2023-06-12,2023-06-21,FedEx,bxq061155011
16409,899176,2022-12-17,2022-12-23,FedEx,oNC671560931
90903,95093,2023-04-03,2023-04-15,UPS,nSd609852257
99344,819873,2023-11-02,2023-11-07,USPS,aEL765937540
83494,711265,2023-08-08,2023-08-10,UPS,CDE472337464
91804,974629,2023-06-09,2023-06-21,DHL,SCi399059650
47909,441474,2021-12-08,2021-12-11,UPS,cMm470216453
2301,978099,2022-05-11,2022-05-16,UPS,YZr089685572
97722,887951,2023-04-19,2023-04-29,Royal Mail,LPI077168380
77081,266020,2023-08-27,2023-09-05,FedEx,tRX960824499
77972,725342,2023-05-22,2023-05-25,UPS,HDW034877967
74564,140765,2023-06-02,2023-06-08,DHL,hSo210516419
75544,713089,2022-05-26,2022-06-07,Royal Mail,Mbi576248827
83069,405114,2023-03-19,2023-03-27,DHL,QaL093196312
77590,966369,2022-12-24,2023-01-07,Royal Mail,AEH072488973
6524,631584,2023-11-07,2023-11-10,Royal Mail,VUs027322577
96922,981308,2023-05-17,2023-05-28,DHL,JdP895032356
68028,251565,2023-10-05,2023-10-06,FedEx,DKM869049042
60817,10602,2023-10-16,2023-10-20,FedEx,RxA528645913
86206,57000,2023-09-25,2023-10-03,FedEx,BTX168433393
56613,636607,2023-11-12,2023-11-23,UPS,LOB418688755
7097,179253,2023-01-15,2023-01-16,USPS,gog067746580
89723,733012,2022-11-17,2022-11-22,DHL,OVg896383211
31428,348700,2023-09-09,2023-09-12,UPS,dUw840618829
22578,178462,2023-07-27,2023-08-04,DHL,OKM734610403
4322,897781,2023-08-04,2023-08-09,DHL,CPa936374022
30652,893181,2023-06-10,2023-06-24,UPS,Yxr621634857
87612,556239,2023-06-29,2023-07-02,USPS,ETv225074542
47030,321515,2023-11-13,2023-11-14,DHL,mtY139394150
12484,380621,2023-10-08,2023-10-16,UPS,ImV149881754
82024,650769,2023-11-10,2023-11-17,UPS,ZsH068177369
26195,189399,2023-09-19,2023-09-29,USPS,EiV407911575
69685,320841,2023-11-03,2023-11-04,UPS,feq656217500
66883,715736,2023-08-23,2023-08-30,USPS,Lnz538936203
47588,118135,2023-10-24,2023-11-02,USPS,oLb587465110
85030,921295,2023-08-01,2023-08-10,Royal Mail,NGP186512594
30407,24760,2023-09-22,2023-10-05,USPS,faY274745619
46525,311660,2023-10-20,2023-10-25,DHL,QkA917398725
75297,506669,2023-10-26,2023-11-05,Royal Mail,Ivq404655581
63689,426423,2023-07-20,2023-07-27,FedEx,FAh790703092
58886,566212,2022-10-15,2022-10-29,FedEx,vEd949003503
89453,696597,2023-04-19,2023-04-23,UPS,ReH871610078
89566,863642,2022-12-06,2022-12-14,Royal Mail,xZQ638669717
8819,161581,2023-11-15,2023-11-29,FedEx,uxx859204769
57972,710674,2023-10-04,2023-10-17,USPS,GVB679720601
94423,782684,2023-08-22,2023-08-25,Royal Mail,ZYO296183524
4441,304903,2022-08-06,2022-08-17,FedEx,Qph964172035
36264,280380,2023-06-21,2023-06-23,Royal Mail,Nqp489700390
90211,689917,2023-09-12,2023-09-20,USPS,NJE717297471
63422,224564,2023-09-16,2023-09-22,FedEx,Kxj592407060
62636,254139,2023-04-02,2023-04-10,FedEx,eQS297053394
3313,99528,2023-06-09,2023-06-18,FedEx,KHX981733464
97132,176185,2023-09-07,2023-09-20,Royal Mail,Rnz368037468
23458,243600,2023-05-26,2023-05-27,DHL,mSK018980590
3933,895844,2023-07-05,2023-07-09,Royal Mail,tEG844438294
34319,913213,2023-08-15,2023-08-27,Royal Mail,wKN274491680
97242,181809,2022-10-26,2022-10-30,USPS,KjP845447663
38316,502648,2023-09-30,2023-10-05,DHL,gnh623770873
22842,574550,2023-05-30,2023-06-13,USPS,eBS100446969
75238,33993,2022-12-14,2022-12-23,USPS,SEE657484346
89701,836175,2023-09-19,2023-09-30,FedEx,KUF501359979
2676,824616,2023-11-06,2023-11-07,UPS,pSJ291889157
90301,857783,2023-08-08,2023-08-22,USPS,kXI198816151
46132,299394,2023-10-21,2023-11-01,FedEx,obo571852982
54148,951924,2023-02-17,2023-03-03,USPS,hWm845811437
29768,154926,2023-05-21,2023-05-27,UPS,xJS113831784
5345,944978,2023-08-02,2023-08-05,UPS,BDE493398874
50997,440440,2022-04-01,2022-04-02,USPS,JsX900454278
12376,823383,2023-10-16,2023-10-20,FedEx,kJB862270259
89446,554914,2023-09-19,2023-09-22,DHL,rFa333185005
11083,205300,2023-03-14,2023-03-17,Royal Mail,JGX415189934
36395,776566,2023-10-31,2023-11-04,DHL,qVX096420570
43259,551106,2023-09-05,2023-09-10,DHL,wly296780234
89939,374692,2023-02-16,2023-02-28,UPS,LFU141891059
70613,656030,2023-02-03,2023-02-13,UPS,rxv909953018
26274,149659,2023-09-26,2023-10-09,FedEx,vea122012526
40362,273920,2023-10-17,2023-10-28,Royal Mail,daA878003785
17959,894216,2023-09-29,2023-10-04,Royal Mail,Xub121811059
64904,737423,2023-10-24,2023-10-25,UPS,pds228574554
89563,282975,2023-05-14,2023-05-27,UPS,ZxV310744532
47716,520925,2023-08-18,2023-08-31,Royal Mail,NOb724125688
81890,356072,2023-05-24,2023-06-03,USPS,fHO262109727
65016,569927,2022-07-17,2022-07-26,DHL,mBe774378214
28902,248747,2023-10-25,2023-11-01,DHL,mEN528058787
41048,366251,2022-10-25,2022-11-07,FedEx,fRF660793821
73167,352324,2023-01-11,2023-01-17,UPS,TKG392997719
11904,956807,2023-09-07,2023-09-14,Royal Mail,vZi690983118
64323,552504,2023-07-03,2023-07-04,Royal Mail,rGr518530358
87996,545954,2023-11-07,2023-11-17,UPS,vuh258824836
84615,771210,2022-05-27,2022-06-04,DHL,hLe278779063
37566,552986,2023-07-19,2023-07-25,UPS,WrI158098183
24623,806384,2023-11-12,2023-11-14,Royal Mail,RJt542592437
5886,886171,2023-11-12,2023-11-16,DHL,Wck389661406
23119,228364,2022-08-31,2022-09-06,USPS,YxK071373569
9040,99528,2023-05-31,2023-06-03,Royal Mail,Awh565149872
7379,802257,2023-05-03,2023-05-09,DHL,xIq565362016
62626,803713,2023-09-19,2023-10-01,FedEx,lfQ182051320
78839,133458,2023-09-14,2023-09-24,DHL,YMa826456609
63286,418795,2023-10-19,2023-10-20,USPS,YAx363725141
26562,832534,2023-11-13,2023-11-19,USPS,byj600335777
98737,12424,2023-03-07,2023-03-09,Royal Mail,wkZ848290999
72564,827793,2023-05-18,2023-05-29,DHL,TCC242705183
15849,521316,2023-09-23,2023-09-25,FedEx,GJu819506695
64223,224768,2023-08-11,2023-08-17,USPS,Vox602443852
23576,936358,2023-10-21,2023-10-25,USPS,tHS377687264
38956,964490,2023-03-19,2023-03-27,USPS,sBf222415061
44513,638437,2022-09-25,2022-09-30,USPS,sYB036790130
49405,736033,2023-11-10,2023-11-22,Royal Mail,Zug903173961
29504,443327,2023-09-03,2023-09-10,USPS,EKC859612700
67014,582454,2022-09-25,2022-09-26,USPS,HsI326410414
75710,113533,2023-11-14,2023-11-16,Royal Mail,tJf801843330
39222,7490,2023-10-19,2023-10-31,DHL,jgA051199186
34207,94828,2022-12-26,2023-01-05,UPS,gFq401579132
98073,320432,2023-06-13,2023-06-25,USPS,CvG656478554
37983,465094,2023-03-14,2023-03-28,UPS,VaS877667179
21212,6612,2023-04-07,2023-04-18,UPS,BqZ476660531
55608,259783,2023-10-24,2023-11-07,DHL,EZV251723160
54694,990911,2023-08-11,2023-08-14,USPS,SUH053284178
35826,153240,2022-01-02,2022-01-04,FedEx,deY068483413
80249,236444,2023-02-14,2023-02-21,DHL,cHq873819501
25695,156912,2023-06-25,2023-07-07,Royal Mail,osH852377726
75467,362006,2023-10-24,2023-10-27,FedEx,qPM712725100
75628,773272,2023-09-20,2023-09-23,Royal Mail,sBH293207430
52538,219672,2023-10-27,2023-11-07,UPS,Fhb222728346
2671,854081,2023-08-12,2023-08-17,DHL,BRw568112313
40766,234635,2023-08-25,2023-09-03,DHL,JgW043601370
21303,247104,2023-05-25,2023-06-04,UPS,dIl948726620
46578,468307,2023-03-10,2023-03-11,DHL,CTh212964368
69270,268433,2023-08-10,2023-08-24,USPS,JMr656603125
62704,339252,2022-11-16,2022-11-26,Royal Mail,MhQ447654139
26398,567111,2023-09-28,2023-10-10,UPS,Aqs254402182
72091,489859,2022-12-02,2022-12-06,FedEx,Tnh204811846
75907,697029,2023-11-09,2023-11-21,USPS,lGR084063329
56127,980917,2023-04-13,2023-04-16,UPS,UrI190633753
12991,662121,2022-10-15,2022-10-18,FedEx,wAz460010044
59012,199701,2023-05-26,2023-06-05,FedEx,Awj919572392
77093,24338,2023-09-02,2023-09-14,FedEx,Bxi679898059
19633,293818,2023-01-13,2023-01-19,FedEx,trL030605007
86002,290597,2023-06-15,2023-06-22,Royal Mail,Uiy052921564
89655,463575,2023-10-26,2023-11-04,Royal Mail,OyJ684424252
69843,161334,2022-10-13,2022-10-16,USPS,YIk253770086
44157,17891,2023-04-03,2023-04-17,FedEx,RAf007271213
20691,320841,2023-09-23,2023-09-28,UPS,FhE255452600
63802,654370,2023-07-16,2023-07-22,DHL,BGg811853602
70390,190201,2023-07-22,2023-08-04,UPS,Yrk639705617
15628,539150,2023-08-29,2023-09-04,FedEx,zqA004172305
12013,644832,2023-09-13,2023-09-27,USPS,qbF525234261
10863,465638,2023-07-13,2023-07-24,DHL,oqy406532587
13506,149198,2022-10-08,2022-10-14,DHL,WEf104732783
71913,677385,2023-02-15,2023-02-17,UPS,uYl983747292
45679,478198,2023-10-31,2023-11-07,Royal Mail,TWg107564980
77339,372796,2023-07-06,2023-07-10,DHL,Cdp794636578
3236,186337,2023-11-07,2023-11-20,Royal Mail,WJi933872689
85467,4409,2023-04-23,2023-05-04,DHL,PTl744807868
45869,907403,2023-10-27,2023-11-06,Royal Mail,cju969102023
78700,402534,2023-02-17,2023-02-26,UPS,YZI090423882
32349,167070,2023-11-02,2023-11-06,USPS,CFZ147405693
5492,818024,2023-08-30,2023-09-10,UPS,AQW364215493
969,256698,2023-04-26,2023-05-10,Royal Mail,SFL706268699
90082,174034,2022-03-20,2022-04-01,FedEx,NZL225964879
34076,90403,2023-06-09,2023-06-17,USPS,Mkj874986325
83932,261994,2023-01-13,2023-01-24,Royal Mail,EQm548995280
87694,352324,2023-07-06,2023-07-11,FedEx,gyp832969579
98996,153747,2023-07-29,2023-08-04,USPS,HbI443653205
24163,500174,2023-11-15,2023-11-23,UPS,pKu227963353
79440,723263,2023-02-04,2023-02-17,UPS,HHa839462593
5225,745651,2023-11-01,2023-11-03,DHL,lwB656570148
10968,551134,2023-04-27,2023-04-28,FedEx,yhj349056461
71989,509946,2023-08-18,2023-08-25,UPS,FzL380391925
15585,615831,2023-11-09,2023-11-18,UPS,eMW599944682
19139,889709,2023-05-24,2023-05-25,Royal Mail,NER046556709
91015,448123,2022-11-23,2022-12-07,DHL,TFt811582406
11121,567545,2023-09-27,2023-10-03,Royal Mail,Jax123452314
86086,771951,2023-05-28,2023-05-30,USPS,KrB532678375
64084,347247,2023-10-28,2023-11-06,USPS,KxL115289659
45183,373963,2023-05-24,2023-05-31,FedEx,SGn334502151
57287,478193,2023-07-30,2023-08-08,Royal Mail,LXF064728649
20977,478099,2023-10-24,2023-11-04,Royal Mail,PZF731238613
14679,573905,2023-09-23,2023-09-29,USPS,NOU396672139
14933,906958,2022-01-23,2022-01-30,FedEx,CcI907728579
89802,500901,2023-08-11,2023-08-25,UPS,Fma468808561
56440,460884,2023-05-03,2023-05-15,DHL,daV754735483
51049,682925,2023-09-03,2023-09-04,UPS,ltd611756819
42804,496083,2023-04-15,2023-04-24,USPS,fns001116292
60810,161797,2022-08-19,2022-08-20,USPS,WJC523378077
8798,86377,2023-05-19,2023-05-20,Royal Mail,XWW986391755
43933,342548,2023-07-22,2023-07-27,UPS,itC919557219
9955,120967,2023-03-16,2023-03-23,USPS,fwt552207493
31980,344960,2023-08-09,2023-08-18,FedEx,PIC396763561
77696,997786,2023-10-25,2023-11-06,FedEx,FFv579638316
42107,607643,2023-09-06,2023-09-07,FedEx,fPS045511295
60450,836388,2023-09-14,2023-09-21,FedEx,Efi185622905
1812,454533,2023-03-16,2023-03-22,UPS,CvC113867159
24708,913213,2023-08-15,2023-08-21,Royal Mail,wLS899116342
24619,81548,2022-10-26,2022-11-07,UPS,ACp198245661
64737,728744,2022-06-23,2022-07-02,USPS,VXD018330456
47667,430740,2023-04-28,2023-04-29,DHL,VdF635989797
57702,410110,2023-09-18,2023-10-01,FedEx,Did580592721
51014,454459,2023-05-19,2023-06-02,FedEx,TjK214527091
44575,676780,2023-07-23,2023-08-05,UPS,Cdv422480363
60261,929067,2023-03-22,2023-03-27,USPS,LHz045446661
43150,925413,2023-11-08,2023-11-21,DHL,Qhu264144843
5874,645548,2023-11-04,2023-11-12,DHL,acC905316968
59652,450244,2023-08-02,2023-08-06,FedEx,tDd210382077
10324,312938,2023-09-09,2023-09-21,FedEx,ROf382373852
11045,36650,2023-11-10,2023-11-15,FedEx,QLO822522156
37726,94205,2023-06-18,2023-06-30,UPS,tqn324385903
48829,424256,2022-06-22,2022-07-06,UPS,rJi810941074
98260,237652,2023-10-21,2023-10-22,DHL,MOM549400334
57122,213860,2023-05-31,2023-06-10,USPS,TdQ689452510
18487,268895,2023-03-04,2023-03-06,FedEx,lcU991285855
69056,375953,2023-03-15,2023-03-18,FedEx,LGf130779963
51535,738626,2023-08-10,2023-08-15,USPS,wDf318659513
64373,8704,2023-11-12,2023-11-15,UPS,VbU228964041
31036,809637,2023-03-24,2023-04-03,Royal Mail,FoO302408925
43234,143460,2023-10-19,2023-10-27,FedEx,Qzk576227660
72727,14741,2022-04-29,2022-05-06,UPS,WRb996783177
15054,847993,2023-02-08,2023-02-19,USPS,vtM216482242
90963,956157,2023-05-21,2023-05-30,Royal Mail,Dtb166032564
56147,834176,2023-01-18,2023-02-01,FedEx,vzq057274148
56767,830517,2023-07-10,2023-07-19,UPS,KVh325371470
55525,410061,2023-06-03,2023-06-13,Royal Mail,wZx566993408
32158,704261,2023-10-21,2023-10-24,Royal Mail,QTd609004043
50970,100511,2023-10-25,2023-10-27,DHL,wVr934275846
43060,7724,2022-12-21,2022-12-22,USPS,uTD599975156
14498,450769,2022-09-23,2022-10-05,USPS,pgE613388962
60407,888009,2023-10-18,2023-10-19,USPS,ORk464078702
28407,266865,2023-05-16,2023-05-27,DHL,HVi898455943
49087,644516,2023-01-05,2023-01-18,UPS,UZI803816624
92792,811244,2023-07-19,2023-07-20,USPS,wyb070048302
65707,235856,2023-02-15,2023-02-28,UPS,zOw455267764
21888,922169,2023-10-11,2023-10-13,Royal Mail,hfO770377664
68990,102404,2023-01-08,2023-01-13,USPS,Hgh786450595
62701,216061,2023-07-02,2023-07-10,USPS,aBp025963694
85012,271883,2022-05-17,2022-05-22,USPS,qEy609833728
22837,244852,2023-09-19,2023-09-22,UPS,tyZ712628408
45327,29853,2023-09-12,2023-09-15,Royal Mail,hry913054882
41475,432905,2023-04-03,2023-04-17,UPS,Wrg605795523
94938,793855,2023-03-08,2023-03-20,UPS,JWY202114232
91459,636389,2022-07-22,2022-08-02,UPS,JiO942846422
46205,64125,2023-11-10,2023-11-17,Royal Mail,Mgd811559918
38855,310786,2023-11-02,2023-11-12,USPS,ukH923069739
26145,830259,2023-09-03,2023-09-07,FedEx,lLw389477935
94795,931466,2022-09-01,2022-09-08,USPS,dxQ994931286
72740,855790,2022-10-03,2022-10-16,DHL,Rei219219352
18682,894771,2022-02-28,2022-03-14,USPS,ylX967624858
95763,729890,2023-04-08,2023-04-16,DHL,ZBx690704420
86334,611204,2023-10-07,2023-10-08,USPS,XwA921802081
93750,139729,2023-07-18,2023-07-24,USPS,MJx678693020
30759,156579,2023-05-11,2023-05-15,DHL,QHy819466385
29729,670208,2022-06-22,2022-06-26,FedEx,FKH611466907
32495,231120,2023-06-21,2023-06-27,DHL,ijI230816992
59929,334000,2023-11-11,2023-11-23,USPS,Ele000949569
86565,75521,2023-06-12,2023-06-21,Royal Mail,hTK736096094
14223,727016,2022-12-10,2022-12-23,FedEx,gXd458134815
22623,213135,2022-09-22,2022-09-23,UPS,PHm802366848
61157,434522,2023-08-08,2023-08-12,FedEx,Kfx320638524
93801,377169,2022-12-05,2022-12-15,UPS,cwR731454042
41753,13754,2023-10-16,2023-10-30,Royal Mail,xRS531956111
66404,881966,2022-12-18,2022-12-28,FedEx,eZl702692861
48847,374892,2023-10-16,2023-10-29,UPS,Obz251063785
80278,987474,2023-09-11,2023-09-20,UPS,FHh359249025
39239,4722,2022-12-07,2022-12-17,DHL,kDA401348026
11468,554357,2023-08-04,2023-08-09,UPS,kDH526162367
15714,680030,2023-06-27,2023-06-29,USPS,ehD572146475
39820,149605,2023-03-06,2023-03-12,USPS,FPn688319012
92180,948616,2023-09-05,2023-09-12,USPS,jNi975237631
80574,132139,2023-10-02,2023-10-13,USPS,ToW575650767
18420,676604,2023-10-31,2023-11-04,UPS,TUr935310849
1596,627315,2023-11-01,2023-11-04,FedEx,whj094252193
67978,598544,2023-09-14,2023-09-18,DHL,JsJ080747747
65366,545511,2023-11-01,2023-11-15,FedEx,IDx513373463
89869,452015,2022-06-11,2022-06-16,USPS,NkH819176571
90,513289,2023-09-19,2023-09-26,USPS,NdY105374603
64134,961,2023-08-31,2023-09-02,Royal Mail,KvB374200276
42909,722034,2023-04-23,2023-04-30,Royal Mail,plS919036729
69894,949715,2023-09-09,2023-09-15,FedEx,yAl715046630
32532,23949,2023-01-15,2023-01-29,FedEx,OKM634785896
28787,720050,2023-07-29,2023-08-12,DHL,FOg393455710
30021,100881,2022-07-05,2022-07-06,DHL,ETj619138364
52132,13147,2023-06-26,2023-07-01,FedEx,jED781635570
58487,601806,2023-10-30,2023-11-12,FedEx,EoG939425968
51595,699684,2022-11-16,2022-11-24,DHL,IOo741252021
35258,408866,2022-09-17,2022-09-19,UPS,nGS553702723
29761,667925,2022-10-02,2022-10-05,UPS,nCV798863761
53611,154792,2023-11-13,2023-11-25,UPS,FEV617856289
26350,187141,2023-10-26,2023-11-06,Royal Mail,Myf377345686
64377,824803,2023-01-22,2023-01-30,USPS,URG273485371
67422,248502,2023-08-03,2023-08-08,UPS,Wpe207932107
4050,197404,2022-11-22,2022-12-06,UPS,wis703556326
34464,902686,2022-07-03,2022-07-09,USPS,EXn354635956
13806,771759,2022-04-12,2022-04-14,DHL,hBN194504210
16393,495202,2023-10-12,2023-10-25,USPS,Cyp879834023
6990,25926,2023-11-10,2023-11-16,FedEx,moR713466729
10318,107700,2023-01-16,2023-01-30,USPS,mpY579967814
40782,353589,2023-10-03,2023-10-09,Royal Mail,HDC582695556
72351,850511,2022-03-29,2022-04-05,FedEx,vkm471667457
53524,576169,2023-06-10,2023-06-22,DHL,Wik443494876
70717,998597,2023-04-18,2023-04-25,USPS,rAQ585334289
97185,778810,2023-05-14,2023-05-21,DHL,osc212855269
75601,532751,2023-10-16,2023-10-24,Royal Mail,Thb744073190
45571,184889,2023-10-13,2023-10-15,USPS,NEC372187304
45583,474476,2023-08-23,2023-08-31,DHL,Cpa317165578
90986,743590,2022-05-26,2022-06-07,USPS,Zle474221677
33781,440440,2022-09-25,2022-10-01,Royal Mail,jMT361115939
73469,429593,2023-06-13,2023-06-27,DHL,kGH221698012
98051,49466,2023-04-08,2023-04-18,FedEx,LeI584556969
43346,213681,2023-03-24,2023-03-28,FedEx,tOm938895990
19009,26782,2023-05-01,2023-05-09,Royal Mail,ZSl681028501
90073,711806,2022-06-16,2022-06-20,Royal Mail,GMw952162067
41892,198101,2023-04-13,2023-04-16,USPS,NQe727940458
40833,46124,2023-10-31,2023-11-02,UPS,esP389759435
33541,244160,2023-06-05,2023-06-12,Royal Mail,IAt134147813
1027,418950,2023-10-29,2023-11-05,DHL,Vmu802280413
12645,642675,2023-10-30,2023-11-11,USPS,DoK907653345
35865,358370,2023-07-31,2023-08-02,DHL,gyS728999047
22384,786137,2022-09-09,2022-09-20,USPS,JBr962276573
39170,700491,2023-11-10,2023-11-17,USPS,GEb112090749
40637,164017,2023-03-01,2023-03-08,FedEx,AxD529026307
65897,607647,2023-10-18,2023-10-26,USPS,pDL904812493
38818,305935,2022-12-31,2023-01-07,Royal Mail,hAF909537243
80298,772721,2023-10-26,2023-11-01,USPS,gQh410398976
25953,651540,2022-12-04,2022-12-12,Royal Mail,fuE403385309
1724,664206,2023-05-09,2023-05-20,USPS,Soe096105891
94468,792719,2022-12-13,2022-12-15,DHL,brN441624114
20108,321912,2023-10-05,2023-10-18,DHL,Inc683730548
40113,644177,2023-08-29,2023-09-07,FedEx,qBK116424534
82950,320442,2023-06-16,2023-06-23,Royal Mail,NGS714217504
25471,444194,2023-03-16,2023-03-28,Royal Mail,MEB745622416
15035,754345,2023-01-27,2023-02-04,Royal Mail,dfT507413653
86097,418537,2023-06-11,2023-06-20,Royal Mail,LRH208560401
59987,532706,2023-11-10,2023-11-22,FedEx,PAi650656750
85584,851819,2023-11-13,2023-11-23,DHL,zHK566163064
33828,824398,2023-07-23,2023-08-01,UPS,IYz949362335
6884,671655,2022-06-24,2022-07-04,DHL,Uep925529423
62259,459356,2023-10-31,2023-11-13,USPS,yxI329754163
50592,576169,2023-08-17,2023-08-21,UPS,rrU827016020
20330,584978,2023-07-15,2023-07-21,Royal Mail,wIC124556987
11583,668237,2023-02-11,2023-02-25,FedEx,MMp754000592
6036,351574,2023-08-22,2023-08-28,UPS,aIe427156845
41009,168255,2023-06-05,2023-06-09,UPS,DeT790561387
25768,193611,2022-09-07,2022-09-15,UPS,LNP456028424
52845,81548,2023-03-19,2023-04-02,Royal Mail,xwR883305610
50793,997893,2023-08-27,2023-09-06,DHL,iqF972634045
80636,280386,2022-07-20,2022-07-29,UPS,tEt787335049
4425,273324,2023-10-30,2023-11-05,DHL,WRm834937303
38765,984378,2022-03-04,2022-03-15,UPS,GNQ358578830
21129,66038,2023-06-17,2023-06-25,USPS,BVF264328357
84355,649890,2023-08-02,2023-08-10,UPS,kJb326318888
42497,26211,2022-03-17,2022-03-21,Royal Mail,YMJ416747616
26536,921449,2023-10-19,2023-10-27,UPS,zjT317086262
91879,41082,2023-10-04,2023-10-05,Royal Mail,csg887326953
67544,851795,2023-05-15,2023-05-29,Royal Mail,yNX496468028
55981,874500,2023-07-11,2023-07-24,DHL,Loy032801971
3322,306883,2023-09-20,2023-09-28,USPS,YnU065929649
52963,668020,2023-08-10,2023-08-11,Royal Mail,CpE798022912
808,617562,2023-07-09,2023-07-10,FedEx,yDm120735649
95585,810364,2023-06-17,2023-07-01,USPS,tZP584109456
89875,105193,2023-09-23,2023-09-24,DHL,olP096776194
49812,315637,2023-05-14,2023-05-27,DHL,ZSl025266954
74174,160385,2022-05-24,2022-06-02,DHL,okc390881190
5705,87880,2023-10-21,2023-11-04,UPS,VYD335583237
28762,676780,2023-01-28,2023-02-10,DHL,sIp076783856
11337,683753,2022-08-26,2022-09-05,USPS,Vrx979470798
43788,573905,2023-10-01,2023-10-07,USPS,DTS387236220
98294,786137,2023-10-24,2023-10-28,UPS,NHb035257232
77927,779273,2023-07-21,2023-07-30,Royal Mail,Rxv587686019
90734,575206,2023-10-24,2023-11-07,UPS,TOm030515860
77679,943364,2023-10-04,2023-10-10,USPS,tTO451625304
45272,194977,2023-08-27,2023-09-09,Royal Mail,yGM728507914
81650,474637,2023-08-03,2023-08-08,Royal Mail,SXm841716280
93067,692721,2023-05-30,2023-06-08,USPS,BlO216064603
59332,8437,2023-08-19,2023-08-30,USPS,Ykz053529839
41784,373963,2022-05-30,2022-06-13,FedEx,fyp945554550
80545,662280,2023-08-15,2023-08-28,UPS,Xpg350329598
