WishlistID,CustomerID,ProductID,DateAdded
165104,942350,4462,2021-12-10
193434,308392,5881,2023-10-07
682542,852807,4455,2022-09-30
679010,34901,5999,2023-08-17
381252,765276,2865,2022-08-08
468459,950087,4339,2023-05-17
686295,661835,1161,2022-02-11
795337,674245,4438,2022-11-29
844808,4357,232,2023-06-11
474681,560212,6612,2023-09-25
464659,305150,8167,2023-03-14
275414,977684,3090,2022-11-01
245855,255153,4131,2022-03-30
953613,950786,4292,2023-03-03
402185,637989,5619,2022-08-18
478074,643769,1958,2022-10-08
674650,534404,5274,2023-07-13
233373,146088,4313,2022-11-05
385141,612535,4518,2023-05-24
698427,614024,8101,2023-08-06
61798,668619,3090,2022-10-22
967536,209769,5531,2022-05-14
549865,893255,5274,2022-07-15
681472,758166,158,2022-10-14
602133,778183,174,2022-01-25
67493,422615,661,2023-10-24
778259,359990,485,2021-12-31
446832,209704,2436,2022-04-03
396777,421577,2059,2023-03-02
555104,23228,2886,2023-02-25
632886,448437,158,2022-11-15
396292,483220,6766,2022-10-06
102380,725082,2427,2022-10-09
237766,856577,7761,2022-06-21
599511,813083,1043,2022-11-22
163648,473713,1869,2023-02-15
759889,791922,641,2023-10-21
314419,996566,1738,2022-03-26
669879,567048,3952,2022-04-14
706235,277610,6059,2023-10-07
638849,869016,8938,2023-09-25
835006,232429,1089,2023-09-16
98356,858348,9280,2023-05-13
412353,625111,2489,2023-06-05
51161,455094,6686,2023-07-27
64425,399265,6970,2022-01-04
586847,106241,5619,2023-06-19
573399,868716,1887,2023-10-17
823363,128808,3952,2022-05-17
755107,619942,1095,2022-04-30
256128,564942,9832,2021-12-14
991486,949786,6711,2021-12-06
591026,68833,3449,2022-02-13
351160,569999,6070,2023-08-07
954287,878705,7569,2023-02-11
205447,925388,2865,2023-06-25
783584,549236,5624,2023-09-21
799149,494192,641,2022-09-26
719328,931105,9502,2022-10-31
892913,212151,9436,2022-03-22
540234,816664,4438,2022-09-01
345705,846915,7795,2022-11-14
28860,590353,2614,2023-08-31
436788,889474,5998,2022-12-16
250016,341774,6986,2022-11-16
586205,4048,5998,2022-02-06
76002,857273,5806,2023-08-22
23413,933923,9536,2023-10-21
903357,820707,9410,2022-03-28
133734,690563,2436,2022-01-01
705666,827408,5914,2022-11-30
736030,566682,4438,2023-07-02
283718,76355,2226,2022-06-06
224836,65582,345,2022-08-25
771172,699157,4335,2022-06-28
254016,220598,6856,2023-04-20
345819,709712,8076,2023-06-16
985660,658996,7747,2022-01-16
340958,427665,1089,2022-03-04
536709,261359,5188,2023-03-24
946278,148835,9407,2021-12-29
509317,570897,7569,2022-11-06
401695,279935,641,2023-09-13
694916,451332,9436,2022-07-21
985004,617964,6770,2022-11-24
774234,699157,8784,2022-01-15
134487,661160,9410,2023-10-13
116014,158116,1887,2022-07-13
853094,466572,8456,2023-07-29
532024,794851,8017,2023-10-28
91339,957619,5188,2022-01-17
693508,387203,2614,2022-12-05
586732,476460,5624,2022-01-17
211203,985358,7569,2022-11-15
42796,333830,345,2023-04-01
776309,741922,4500,2022-12-19
120253,838505,6446,2022-02-22
529757,649546,6165,2023-10-23
212801,270288,12,2022-08-31
357906,649188,8769,2023-05-13
248601,737767,2107,2022-12-03
537905,137952,6687,2023-11-05
100626,348529,4270,2022-12-07
546695,76280,2456,2023-10-04
930602,579583,8076,2022-06-13
852912,158773,8188,2022-08-30
249337,486546,8017,2022-03-25
193555,705220,345,2023-08-10
691908,758019,5624,2022-02-17
968835,504342,7174,2022-04-13
111093,487630,5806,2023-07-02
286491,739549,8017,2023-08-22
952733,931972,5531,2022-11-21
354629,768390,1869,2023-04-02
287504,875535,9891,2022-10-29
169379,734577,6963,2022-04-24
767719,950041,1893,2021-12-03
383602,36268,3144,2022-03-30
971074,945416,5806,2023-01-19
422392,863979,12,2022-08-08
980920,964365,8017,2022-04-17
155643,58891,9410,2023-02-27
744027,650402,8938,2023-02-09
574778,319603,5704,2022-03-06
871201,608426,4337,2023-04-07
771992,289092,2949,2022-04-20
752657,523041,6070,2022-10-26
278681,922291,7635,2023-01-11
901825,126242,4337,2023-04-28
101625,224617,1871,2023-08-19
137903,87323,1073,2022-01-03
186910,602999,1756,2023-06-07
682667,199563,7022,2022-05-25
790467,175791,4337,2023-03-27
39726,149017,6970,2023-03-19
866177,746566,2865,2023-09-01
67516,358337,8121,2023-02-08
201442,274432,3942,2022-08-23
483825,683840,98,2023-10-16
472251,572469,9891,2023-10-06
992709,791757,7174,2023-05-16
347158,209704,6070,2023-03-28
28742,764423,9536,2021-11-28
935990,736983,835,2022-12-10
215680,4048,3401,2023-03-18
296211,758819,9854,2022-10-01
815316,295547,7761,2023-05-20
952269,383303,9280,2022-02-21
10286,19681,5564,2023-06-26
399859,957412,8746,2022-11-04
934881,483885,5099,2022-10-15
493964,831620,1871,2023-10-14
630918,369990,1958,2021-12-27
288608,691542,5962,2023-03-09
631520,711939,5564,2023-05-15
624387,767462,1869,2023-09-28
37994,480423,4500,2023-07-28
784705,855520,2427,2022-07-06
606839,337392,5998,2022-10-16
659430,128474,3144,2023-04-30
315280,810609,2323,2022-05-04
876834,610977,1869,2023-04-13
70695,553087,5726,2022-07-25
396583,712707,1566,2022-06-12
849753,795986,8456,2023-07-09
555139,750848,6856,2022-01-29
549590,916488,5141,2021-12-01
344930,838405,5619,2022-12-06
780011,514038,5962,2022-10-01
923220,466438,5274,2021-12-15
505145,904188,2066,2023-04-14
438417,810963,5962,2023-01-07
389200,823466,7566,2021-12-06
202802,858928,5619,2022-01-15
950772,11049,7774,2022-05-27
213141,337537,5881,2022-05-05
176076,266961,6770,2023-08-16
289792,177546,7866,2022-06-10
415319,944291,2886,2022-03-11
877682,394058,8101,2023-03-16
418101,595280,8121,2022-02-19
319432,298116,5239,2023-04-20
792676,223968,8188,2022-12-28
931150,277948,3401,2023-09-18
249602,431547,4592,2023-02-11
897432,201616,5914,2022-01-19
149571,622000,6711,2023-06-28
540756,133176,5619,2021-12-02
211296,30986,4307,2022-09-05
501061,352721,345,2022-02-03
177068,198402,4766,2022-03-18
251694,109969,1089,2022-05-11
421774,656157,3797,2022-01-05
885254,21105,4071,2022-08-24
576819,82661,3952,2021-12-15
443003,602486,3090,2023-02-17
291155,791660,6165,2021-12-26
750301,28309,3962,2022-07-03
509977,738780,3797,2022-10-02
114347,473713,6687,2023-09-17
403964,591880,2202,2023-04-05
532855,627893,3449,2021-11-30
253326,316635,2512,2022-05-22
274533,29728,9194,2022-09-25
984043,650843,7569,2022-04-14
112835,467501,8167,2023-06-27
480777,735729,6149,2021-12-03
150169,957838,4131,2022-01-02
737132,798574,2323,2022-10-04
932325,999991,5531,2023-07-03
957534,911933,8188,2021-12-12
280122,491662,876,2022-10-17
561905,152130,8784,2022-11-05
426578,38558,2456,2022-03-16
306364,358880,2886,2021-12-24
319361,843887,3952,2023-06-06
179833,466117,5099,2021-12-30
119275,714485,5998,2023-06-01
99670,287633,6963,2023-02-17
464482,451013,8044,2022-01-16
396776,47641,2579,2022-04-14
852275,179461,7795,2023-10-08
507264,431003,3962,2023-02-23
288773,144590,8862,2023-09-28
434209,864465,5624,2022-11-23
885617,753494,159,2022-01-28
989302,214901,9415,2023-02-26
392917,989684,4500,2022-11-25
578105,135116,3962,2023-03-28
765092,721957,8854,2022-10-22
729677,931387,3246,2023-02-13
402171,128028,5881,2022-06-06
256434,149874,3797,2022-04-13
628517,71234,6770,2022-04-06
807322,431552,6436,2022-10-01
526346,7438,3797,2022-12-29
147134,448519,1161,2023-06-16
939711,63145,8831,2023-04-18
855905,197669,2059,2023-03-02
385556,186507,4969,2022-02-27
666751,366983,5963,2023-09-19
509577,122618,688,2023-01-07
639632,421011,8134,2022-08-06
271566,315625,4882,2022-02-25
626285,430730,3962,2023-08-08
301336,546221,1887,2023-05-18
786441,33705,6536,2022-11-28
971428,255647,9120,2022-06-07
243000,91413,217,2023-08-31
734515,485547,5619,2023-03-25
675468,88861,3090,2021-12-19
812396,72003,6290,2022-08-31
913946,976523,6970,2022-06-17
609440,354197,2066,2022-02-06
537156,133431,4337,2022-11-27
564217,597257,3966,2022-10-16
301651,779201,158,2023-05-01
986795,57662,2456,2022-10-18
184859,332205,1887,2023-06-08
396613,543616,6520,2023-06-08
767811,407817,7174,2022-05-07
905809,109631,6766,2023-06-26
17381,785355,8769,2023-04-18
962065,26353,1893,2023-05-25
57386,933972,2107,2023-07-19
352645,488942,688,2023-09-05
696929,637060,1887,2022-02-12
121920,576822,5881,2023-10-05
969097,133215,217,2022-05-04
281589,227796,688,2022-06-02
125746,898055,7177,2023-06-12
293533,435341,2865,2023-01-03
151704,802531,7774,2022-06-03
472007,908181,6986,2022-09-18
91829,147615,2436,2022-10-09
744059,166311,2865,2023-03-16
144908,344634,6963,2022-06-20
253928,325004,9891,2022-12-29
603704,275366,4537,2023-06-24
273271,13712,2579,2022-09-26
994327,89563,3401,2023-01-14
920126,345858,7140,2022-03-04
459714,444788,6687,2022-07-31
826503,11341,4592,2022-03-19
497222,577429,835,2023-04-23
991558,619545,8769,2022-11-01
491715,177388,6536,2022-12-07
74574,389179,6536,2023-03-04
843714,366813,1869,2023-06-17
468684,506091,4438,2021-11-28
17405,533344,5806,2023-08-27
963056,333469,9450,2023-03-21
222337,95410,8559,2022-05-26
783976,48970,217,2022-04-09
110799,636320,4537,2022-10-30
500581,511092,2523,2023-04-30
414340,292991,5382,2022-10-09
138887,798848,6770,2023-10-30
955966,429024,2865,2023-09-05
479286,837895,6963,2022-08-24
414305,590327,4337,2021-11-21
504757,250545,9120,2023-09-08
48164,721204,3449,2022-09-10
196871,87130,2323,2023-01-13
815700,379196,3090,2022-01-27
257107,54985,3962,2023-02-08
807337,910953,1095,2023-03-19
275329,278268,5475,2023-05-31
936743,624985,7174,2023-04-27
781173,125263,8746,2021-11-17
6832,418737,4755,2023-05-10
749804,425189,1819,2022-02-06
489969,82661,6770,2022-06-30
782601,355021,5324,2022-04-17
90807,491761,4969,2023-04-08
177717,549770,5239,2022-03-13
149416,265537,1819,2022-06-24
541938,784991,6970,2022-02-20
770295,744952,7550,2023-08-10
378750,607182,12,2022-03-17
822646,635770,217,2022-06-08
542056,549693,7747,2022-09-04
4113,970955,4131,2022-06-28
204415,135446,1871,2023-08-05
584691,435669,5324,2023-04-29
538108,20762,5141,2023-06-03
513199,7817,7747,2022-09-29
712773,329365,1819,2022-01-04
713231,382044,9854,2023-02-25
852557,698759,1893,2022-07-24
130374,222692,6749,2023-10-30
117819,839182,6970,2022-07-10
638808,940922,1161,2022-04-21
415497,46564,4313,2022-10-14
968413,145646,5337,2022-06-09
43733,862191,1738,2021-12-16
481267,344489,4335,2022-03-18
436923,456244,6446,2022-11-04
281985,326887,6302,2022-02-17
564469,386304,7635,2023-05-11
831750,384461,6536,2022-07-05
448420,9879,3401,2023-06-13
599567,719115,6686,2023-05-10
558973,846603,7620,2022-01-15
915987,901494,4307,2022-10-15
166052,484155,3144,2023-01-26
23044,318728,6970,2023-01-06
599442,420142,4339,2022-10-14
868301,376841,6302,2022-09-30
454886,535839,8121,2021-12-06
187193,99275,584,2023-10-13
404049,238917,6970,2023-02-13
254159,822528,2059,2023-05-15
339105,550851,2206,2023-11-14
572808,982020,1799,2022-05-26
476587,554858,223,2023-05-21
819611,735544,5806,2022-05-13
158861,579002,7566,2022-03-08
59459,7969,7866,2023-04-01
541280,765698,9280,2023-06-28
241163,97126,158,2023-10-18
234942,74631,8121,2023-08-11
424941,592719,3246,2023-01-31
963020,233258,1869,2023-02-13
297440,96442,1095,2022-06-21
978392,767435,1095,2023-08-24
829442,965174,7866,2023-10-06
453975,624937,7761,2023-11-16
481428,15845,1738,2023-05-30
569042,757934,5624,2022-07-18
343001,145586,1089,2023-07-21
322562,80200,9415,2023-08-18
274438,732583,1512,2021-12-19
511662,48989,8831,2022-06-27
885402,273974,6770,2022-09-05
285850,198538,1958,2021-12-20
177585,303865,3942,2022-02-15
202987,953974,9415,2022-10-05
829529,736979,485,2023-07-02
164264,273387,5759,2023-05-13
344509,454502,6832,2023-03-16
122662,85471,174,2022-01-17
939983,198640,8040,2023-06-13
339132,210319,1043,2023-08-21
871683,873038,835,2023-06-26
634765,947501,8746,2023-09-05
276919,946510,12,2022-02-16
832156,434954,2202,2022-09-16
312191,433996,6536,2022-06-22
594695,3911,9832,2023-04-14
718064,473489,6770,2023-01-09
369185,341853,7140,2022-02-14
868454,534273,3687,2023-06-08
904788,184391,9854,2021-12-05
114285,456244,217,2022-10-06
878529,285453,584,2023-05-05
382178,523041,7774,2022-10-06
103538,17904,3246,2022-11-10
730537,829543,4969,2022-12-10
204432,601061,1219,2022-06-22
588232,413829,1566,2022-10-06
817523,681956,2202,2022-09-11
329457,531841,1530,2023-08-18
779835,427746,4335,2023-08-07
183057,752550,3892,2021-12-09
501246,530418,5999,2021-11-26
542262,581703,8241,2022-12-31
120070,538116,9436,2021-12-01
304928,482738,8167,2023-04-20
307806,68706,6302,2022-08-05
119894,658374,174,2022-12-25
518045,193803,5239,2022-05-19
602171,333015,8463,2022-11-19
682637,862537,8027,2022-12-19
518958,856907,8559,2022-04-22
570871,35971,4071,2023-06-18
427635,997883,5531,2022-07-28
285608,607055,1887,2023-01-05
206566,945432,9891,2023-03-12
507447,598415,12,2022-11-07
586231,649188,4500,2022-03-12
804996,926339,7750,2022-11-12
338545,569746,1887,2022-09-16
941069,647029,5099,2022-01-16
628061,809632,4071,2022-03-26
857373,903345,8040,2023-05-25
960257,568151,835,2023-01-08
707820,859354,7022,2022-08-30
102825,874469,9854,2022-10-15
100923,938137,4335,2022-04-13
187744,563837,3797,2021-12-26
455511,564331,2512,2023-01-15
613052,384461,4313,2021-12-02
361710,959737,3966,2022-10-19
651952,159365,2436,2022-10-16
102883,531366,7866,2023-06-18
339920,602856,4755,2022-03-04
758841,149447,6970,2022-07-20
452619,559334,2994,2022-10-02
941337,990822,7022,2022-10-08
173521,952303,1043,2021-12-04
664302,496762,7550,2023-05-29
139421,912233,3687,2023-06-07
953888,967009,3952,2023-07-29
242346,265413,5239,2023-07-14
142608,90516,6436,2022-06-25
410056,652230,9450,2022-03-19
50864,633375,1308,2023-08-08
88192,489329,174,2023-09-19
902598,738859,7550,2022-09-16
275793,766121,7177,2022-12-28
396044,566898,6520,2022-03-17
906242,409311,4071,2023-06-16
584474,807854,2865,2022-01-11
792157,750196,4882,2021-12-31
974392,510132,9854,2021-12-02
289271,164837,6711,2022-03-04
692461,212261,5726,2022-07-28
929905,450013,4969,2022-06-14
449085,784315,8017,2023-09-03
685126,14853,1043,2022-05-14
956588,925534,2865,2023-01-29
243081,299538,232,2023-07-31
944377,830359,5704,2023-09-21
822119,866737,2436,2022-07-06
434708,465419,2436,2022-06-18
660649,502153,4462,2023-02-06
168377,651973,8862,2022-06-21
226296,552732,5549,2023-08-16
831107,902131,2206,2022-10-27
629212,511783,6162,2022-05-31
281369,231769,9854,2023-05-25
388008,736173,5141,2022-11-16
562295,625278,4455,2021-12-29
607093,733598,6070,2023-02-11
512860,571994,5026,2023-11-09
377046,67111,8027,2022-10-19
798990,368020,4337,2022-12-14
268951,178636,9280,2023-09-30
265766,460192,5759,2021-11-17
490040,980510,232,2022-08-06
509562,589998,2107,2022-08-29
378441,455094,3952,2022-06-27
989110,575241,2614,2022-05-21
677620,824639,9677,2022-12-18
589796,356001,5999,2023-09-18
216841,406460,158,2023-04-09
39975,122366,876,2021-12-29
734331,687532,5864,2023-10-02
134227,612733,793,2022-01-01
806416,684030,5864,2022-06-17
333928,441732,4339,2023-11-03
754769,407285,8167,2022-02-08
156474,832257,2489,2021-12-15
671101,50173,5998,2022-01-11
235815,864112,2579,2022-09-11
380919,810900,9536,2021-11-28
943787,949448,5806,2021-11-25
42518,341789,6856,2021-11-16
860310,173451,7177,2023-06-02
300087,402651,6711,2022-04-11
801124,230591,4537,2021-12-15
752162,465492,7750,2022-11-09
930969,440328,1756,2023-07-13
800549,218676,2949,2022-12-18
112109,775594,7569,2022-02-20
698989,218830,688,2023-08-20
402571,263604,1893,2023-09-21
619124,799055,1887,2022-03-07
497876,936668,8971,2022-07-14
660153,112498,1893,2022-12-07
724502,110962,5619,2023-01-04
837119,875741,3449,2023-02-22
775309,580776,98,2022-07-04
684729,225565,688,2022-04-09
183241,850778,5141,2023-03-18
247185,583965,12,2022-03-22
319421,491575,6986,2023-10-04
40306,930691,4248,2023-10-28
436791,107168,6986,2023-04-08
386444,64839,7569,2022-12-22
228005,800492,5864,2023-11-13
6551,89615,3966,2022-02-09
310494,16295,8559,2022-03-14
854529,658874,2226,2022-03-31
637651,604159,6927,2023-10-11
120397,238077,2523,2022-11-15
519503,821871,7747,2023-07-03
518044,947583,1756,2023-05-27
658171,692459,2508,2023-10-18
53148,172520,9502,2021-11-19
86160,324022,5624,2023-02-06
910083,174252,4969,2023-11-11
181849,98828,8456,2023-03-01
878417,808765,6686,2022-10-04
325955,42133,8971,2022-07-02
204333,851543,2949,2023-04-01
668261,225565,98,2021-12-06
516161,560624,6162,2022-10-20
65479,873292,4313,2021-11-18
138829,231741,1512,2022-10-30
975139,526334,8188,2023-04-28
406873,898625,3966,2023-02-16
316900,749074,5963,2022-03-29
162577,167266,7569,2022-06-10
124871,549979,1566,2022-09-01
80018,258642,3246,2023-10-19
197341,608596,2066,2023-07-11
279017,654991,8188,2023-02-23
655183,608491,6749,2023-03-29
257123,298631,7761,2022-05-26
130494,173451,4292,2022-07-01
640235,172810,2202,2022-12-30
506499,817031,9854,2021-12-30
652056,130668,5963,2023-09-30
137962,760727,2427,2022-11-20
953739,877943,3952,2023-09-23
953366,731051,5998,2022-12-16
169542,65919,688,2022-01-14
353214,491575,5881,2022-07-25
628414,304379,3952,2023-06-08
228776,518730,5382,2022-08-09
427738,524587,2202,2022-10-11
950637,475509,1089,2022-04-17
580316,40032,3942,2023-06-04
644621,263867,7453,2023-10-17
152022,113237,3952,2022-04-15
561519,714964,8456,2022-02-24
443877,590327,9436,2023-09-01
27430,932794,1871,2022-12-24
43170,654983,5026,2022-11-18
58802,668619,2202,2022-10-06
60153,292002,8746,2022-06-29
481352,306063,4131,2023-08-02
676666,802953,3942,2021-12-24
962312,29728,2886,2022-01-20
820279,428539,6302,2022-06-05
695178,953762,8101,2023-02-15
593082,307870,1566,2023-09-24
744810,456520,2865,2022-04-08
158880,779714,7174,2023-04-15
488830,558316,1089,2023-03-27
152354,624191,4537,2022-06-03
371354,917311,688,2023-04-18
850034,188572,2456,2023-05-04
456562,880927,6536,2023-06-24
331421,241097,5963,2022-05-26
790525,558117,9194,2023-09-26
151254,468049,5382,2023-06-08
502271,949018,4882,2023-08-13
442928,656508,7747,2023-04-05
877619,769732,4755,2022-05-24
302223,493725,7750,2023-05-20
270629,475315,174,2023-04-20
5524,608283,2886,2022-11-14
796217,918426,8188,2022-10-18
880887,461055,8167,2023-10-12
810525,544679,5881,2022-05-10
85109,894977,2436,2022-01-20
289623,864457,1799,2023-07-21
15049,917311,5157,2022-10-20
368791,942350,8241,2022-01-04
453824,423490,8040,2023-11-15
600782,192021,5564,2023-09-12
806701,568748,4500,2021-12-14
259382,613830,8027,2023-10-14
355950,989394,9410,2023-11-10
836859,450750,6536,2023-08-12
639750,366231,5967,2022-07-20
602238,183985,5881,2022-08-18
3658,912233,8862,2022-03-18
424459,394478,6070,2022-01-11
416429,41059,2323,2022-08-29
395726,845291,4755,2022-12-15
882743,869561,5531,2022-03-30
68388,468149,8831,2022-07-14
118999,419083,7750,2023-10-10
586924,384639,1738,2023-08-26
736079,168168,2886,2023-02-12
657622,732231,7774,2023-07-04
450404,758341,5864,2023-02-18
836786,547047,6436,2023-02-03
495026,808737,5026,2023-01-10
429991,368969,1819,2022-10-10
392151,643388,6149,2023-04-09
580289,798830,4131,2022-08-20
374441,815775,5026,2023-07-14
338383,497178,6927,2022-10-05
464466,782738,4592,2022-08-31
444467,584480,8875,2023-06-21
929842,831792,223,2022-03-31
932926,148317,7750,2023-09-06
748697,351906,5881,2022-12-29
945905,143821,7774,2023-07-02
851054,657111,2508,2022-07-20
371036,818224,1512,2022-10-24
370667,4048,6963,2022-04-29
392596,103956,485,2022-08-23
62273,674517,8027,2022-03-12
