PaymentID,OrderID,Amount,PaymentDate,PaymentMethod
45039,243290,755.17,2023-06-01,PayPal
34849,9124,3432.98,2023-11-16,Gift Card
30306,913705,102.91,2023-10-21,Credit Card
27490,821936,1504.41,2023-06-04,Credit Card
97676,196978,1635.52,2023-02-05,Gift Card
74239,195244,1637.64,2023-03-15,PayPal
33997,191736,3629.13,2022-05-15,PayPal
16446,522380,4070.29,2023-10-01,Debit Card
12883,240497,2451.01,2022-10-12,Debit Card
62745,450916,2593.83,2023-04-05,PayPal
21261,629746,2337.24,2023-06-29,Credit Card
60619,776159,4883.65,2023-05-27,PayPal
63368,711948,4956.92,2023-11-15,Bank Transfer
66004,679742,4557.87,2023-10-25,Credit Card
13521,417935,3083.94,2023-09-07,Gift Card
96225,47436,3920.95,2023-03-15,Credit Card
77167,994954,2482.77,2023-05-27,Debit Card
25964,232627,2041.67,2022-08-18,Credit Card
96028,684854,3223.04,2023-11-12,Credit Card
368,408682,4988.42,2023-03-18,Gift Card
25895,475967,1148.21,2022-08-23,Bank Transfer
17768,610822,428.29,2023-10-03,Gift Card
52197,761585,2663.19,2022-10-30,Credit Card
88954,863144,3040.88,2023-04-02,Debit Card
52204,848872,4346.21,2023-07-21,Credit Card
16579,628621,4923.66,2023-07-30,Bank Transfer
48179,577384,1537.47,2022-12-31,Gift Card
15180,13881,4380.74,2023-03-11,Gift Card
14740,624621,4145.55,2023-10-22,Gift Card
56803,280380,3522.24,2023-06-04,Debit Card
91862,198619,748.91,2022-12-28,PayPal
64034,663167,2512.85,2023-10-21,Credit Card
35814,107012,1656.86,2023-08-02,Bank Transfer
75073,836370,2368.61,2023-11-04,Gift Card
64225,110805,1988.27,2023-02-16,Gift Card
82874,44189,3809.27,2023-11-16,Debit Card
12214,93160,3644.43,2023-10-23,Credit Card
70380,455176,3665.13,2022-08-01,Debit Card
14275,642857,2681.18,2023-07-27,Bank Transfer
14461,307349,1822.52,2023-05-23,Credit Card
17640,628266,2725.32,2022-11-06,Gift Card
85994,964811,2802.33,2022-01-08,Debit Card
69751,738820,4656.36,2023-10-08,Debit Card
23465,827704,3374.43,2023-06-12,Bank Transfer
32199,15450,1044.58,2022-08-27,Debit Card
64558,209966,876.11,2023-10-26,Credit Card
58110,516047,2613.56,2022-11-12,PayPal
70788,181602,4617.12,2023-08-28,Credit Card
35598,256842,842.07,2022-04-15,Credit Card
40820,89606,1127.54,2023-05-20,PayPal
12298,539805,3022.6,2023-08-10,Credit Card
76608,283832,1096.44,2023-02-24,PayPal
34119,778525,4079.83,2023-09-19,Debit Card
33779,91875,903.95,2023-10-11,Gift Card
95118,697858,87.31,2022-01-27,Debit Card
31393,681482,759.35,2023-08-07,Debit Card
55565,548448,4803.23,2023-07-16,Debit Card
96064,39258,1522.87,2023-09-10,Credit Card
39385,952939,55.91,2023-01-30,PayPal
19770,427934,3732.6,2023-08-03,Debit Card
93188,545073,4176.53,2023-09-25,Bank Transfer
77500,811627,4314.06,2023-09-05,Debit Card
7968,146904,1204.84,2023-01-24,Debit Card
53872,156692,3683.04,2022-10-11,Bank Transfer
7629,697691,3501.44,2022-05-16,Gift Card
28856,812145,4387.67,2023-07-05,Gift Card
21657,669297,1094.62,2022-09-28,Credit Card
62016,949424,4035.05,2023-03-20,Credit Card
78638,231573,4662.1,2023-03-30,Bank Transfer
84422,250840,2022.68,2023-01-02,PayPal
84091,35173,4072.13,2023-11-05,Credit Card
9631,782699,632.15,2022-12-21,Bank Transfer
59152,185923,3267.08,2023-02-04,Bank Transfer
61105,867614,500.52,2023-04-27,Gift Card
69748,795480,4963.18,2023-02-28,Debit Card
19089,628520,1374.56,2023-11-10,Gift Card
39941,964902,3936.04,2023-08-13,Credit Card
91676,597152,4551.16,2023-07-09,Bank Transfer
24503,384610,3466.9,2023-09-11,Credit Card
5213,326872,213.0,2023-11-15,Gift Card
5773,377133,4494.25,2023-11-02,Gift Card
61019,809821,2617.4,2022-03-29,Gift Card
26830,984925,2320.56,2023-11-14,Credit Card
15088,388367,215.33,2023-11-13,Bank Transfer
13404,130749,807.94,2023-03-09,PayPal
30847,611509,1505.5,2023-11-01,Bank Transfer
57605,794725,4900.43,2023-02-27,PayPal
57001,127937,1636.75,2023-03-19,PayPal
34802,301245,692.86,2023-10-29,PayPal
468,129125,3618.87,2023-08-10,Bank Transfer
76718,187008,3710.97,2023-09-28,Credit Card
50770,552428,3054.03,2023-07-15,Credit Card
84449,666352,363.4,2023-06-25,Credit Card
94963,756596,2977.77,2023-10-14,Debit Card
7705,892833,471.9,2023-11-01,Gift Card
61904,894081,798.64,2023-10-01,Credit Card
93135,106821,3665.79,2023-06-03,PayPal
62786,952849,411.5,2022-07-13,PayPal
74305,182780,4749.88,2023-08-05,Debit Card
72575,312847,398.62,2023-01-25,Gift Card
79942,374060,3698.38,2023-03-29,Debit Card
64720,742796,2002.25,2023-02-19,Bank Transfer
11277,403677,2551.16,2023-01-01,Debit Card
25719,805773,3461.18,2023-08-10,Gift Card
19997,258263,4192.45,2023-09-28,Credit Card
36637,831179,936.94,2022-07-15,Debit Card
14235,888330,4923.26,2023-02-12,PayPal
82395,961463,929.9,2023-07-20,Gift Card
22726,534742,319.88,2022-10-07,Gift Card
30708,92492,3607.92,2023-07-22,PayPal
54633,753890,2063.76,2023-04-12,Gift Card
65423,819977,2262.81,2023-06-04,Gift Card
66373,962483,651.18,2023-09-02,Debit Card
54039,339111,2272.08,2022-02-05,Debit Card
37510,387680,1493.48,2023-03-11,Bank Transfer
83938,688933,1230.0,2023-06-14,Gift Card
88877,965309,525.38,2023-03-27,Gift Card
80817,185687,4627.26,2022-10-03,Bank Transfer
10009,286012,630.9,2022-11-18,Bank Transfer
72641,371688,679.44,2023-05-11,Credit Card
6238,594356,300.29,2023-05-23,Credit Card
22820,857280,3460.03,2023-01-28,PayPal
97170,648133,1714.28,2023-09-10,Bank Transfer
99982,208736,1398.12,2023-09-27,Credit Card
65451,41082,1261.12,2023-11-12,Credit Card
16218,878639,3123.4,2023-11-14,Debit Card
65008,404728,3645.92,2023-04-26,Gift Card
56823,227372,3221.0,2023-10-22,Credit Card
82875,338093,1780.46,2023-05-03,Bank Transfer
15161,174154,3847.86,2023-09-11,Gift Card
65951,583886,4317.66,2023-09-03,Bank Transfer
31191,840963,4864.27,2023-02-13,Credit Card
64763,31434,2413.78,2023-10-10,Bank Transfer
84185,126050,4098.89,2023-01-17,PayPal
77821,276106,1374.48,2023-04-17,Gift Card
5877,623107,3370.06,2023-10-24,Debit Card
607,243071,4960.83,2023-11-07,PayPal
91500,587970,423.73,2023-03-18,Credit Card
31008,767177,2999.32,2023-07-28,Gift Card
83379,860383,1180.58,2023-08-05,Credit Card
88240,894020,4684.8,2023-04-02,Bank Transfer
25638,38650,836.35,2023-10-27,Gift Card
75705,76118,3641.19,2023-02-06,PayPal
99101,614699,1178.33,2023-01-09,PayPal
15274,72565,4613.75,2023-02-27,Gift Card
77254,989066,2827.1,2022-02-23,Credit Card
97542,177800,3660.03,2023-09-13,PayPal
60915,857514,3841.83,2023-04-09,PayPal
78714,692438,2519.6,2023-07-01,Bank Transfer
84103,675182,82.77,2023-08-01,Bank Transfer
33847,594403,3506.98,2023-10-14,Bank Transfer
18536,83537,1687.17,2023-09-27,PayPal
56402,368012,522.91,2023-06-19,PayPal
39038,785496,3810.85,2022-08-17,Debit Card
33902,244144,2111.72,2023-03-31,Debit Card
15661,166007,678.56,2022-11-16,Bank Transfer
54645,821887,2658.9,2023-05-29,Gift Card
16410,843197,3931.99,2022-11-05,Bank Transfer
93441,490869,1952.79,2023-11-05,Debit Card
81414,164586,1483.47,2023-03-18,Debit Card
19882,591157,2645.92,2023-08-11,Gift Card
20803,53835,1894.82,2023-09-19,Gift Card
81672,945413,4012.15,2023-11-14,Debit Card
96026,659804,4061.73,2023-10-02,Gift Card
36478,700101,2413.71,2023-11-06,PayPal
90252,73143,3696.57,2023-09-19,Gift Card
81467,601723,2148.36,2023-08-21,Bank Transfer
34414,500562,373.62,2023-11-16,Debit Card
81355,168573,4801.54,2023-04-29,PayPal
20647,338624,850.04,2023-08-26,PayPal
73768,616970,4976.44,2023-09-30,Gift Card
69934,701631,4381.39,2023-10-26,Bank Transfer
77932,632673,1004.74,2023-11-10,Bank Transfer
84550,6002,4098.9,2023-04-27,PayPal
98133,965309,525.38,2022-12-24,Gift Card
30704,664601,3206.89,2023-05-15,Gift Card
60410,201239,1761.87,2023-10-09,Gift Card
97842,532639,3040.83,2023-10-06,Gift Card
10993,495039,2321.62,2022-12-09,Gift Card
38026,890162,2922.95,2023-08-18,PayPal
30564,202735,3214.12,2023-08-09,Gift Card
34322,154785,2338.4,2023-11-10,Credit Card
40728,399650,1603.32,2023-03-19,Credit Card
46302,35,3424.28,2023-11-05,Debit Card
30490,35880,2483.05,2022-07-23,Debit Card
35330,399010,243.58,2023-09-28,Gift Card
80964,407163,2254.24,2023-06-11,PayPal
59676,382056,85.65,2022-11-04,Credit Card
5623,299394,554.74,2023-08-03,PayPal
64170,936348,2392.01,2023-06-24,Gift Card
3335,359167,2632.81,2023-06-12,Credit Card
39872,771436,519.77,2023-09-14,Gift Card
2060,714433,3956.79,2023-09-04,Debit Card
88143,721660,606.5,2023-09-11,PayPal
95958,312011,3873.27,2023-10-13,PayPal
247,448724,2446.49,2023-06-08,Bank Transfer
60647,789121,3003.66,2022-09-18,Gift Card
55940,707029,4493.34,2023-08-11,Credit Card
96421,778859,1992.25,2023-01-12,Bank Transfer
92775,179253,3976.79,2023-06-08,PayPal
86654,704557,2717.75,2023-11-13,PayPal
39223,466321,4166.58,2023-06-22,Debit Card
30472,385696,3934.64,2022-10-02,Debit Card
64161,630211,4418.62,2023-06-08,Bank Transfer
76143,193703,3272.78,2023-09-03,PayPal
29600,416624,3296.42,2023-09-12,PayPal
89715,986060,4013.47,2022-09-25,Credit Card
62861,118239,2170.53,2023-07-21,Debit Card
19454,603910,2204.1,2023-09-19,Bank Transfer
59684,407954,4173.39,2023-01-13,PayPal
11641,737096,4128.02,2023-08-04,Gift Card
37201,92418,4764.77,2023-08-25,Credit Card
8502,15761,4196.34,2023-06-28,Debit Card
28747,272837,3094.85,2023-11-16,Gift Card
61458,428410,2042.14,2023-08-07,Debit Card
88716,860727,3463.17,2023-08-10,Bank Transfer
82281,525749,4206.86,2023-07-16,Bank Transfer
54808,125175,1618.77,2023-10-03,Credit Card
38750,490084,2711.05,2023-10-19,Credit Card
67511,686845,1949.3,2023-10-07,Debit Card
3315,8261,1157.94,2023-10-16,Credit Card
66916,700431,3735.3,2023-01-08,Gift Card
16225,395375,611.62,2023-06-25,Credit Card
63955,41509,1020.66,2023-08-20,Debit Card
86767,456544,3567.82,2023-08-07,PayPal
29404,640824,4880.36,2023-10-23,Debit Card
90867,902452,1384.47,2023-08-19,Debit Card
82475,990156,3391.24,2022-10-26,Gift Card
27242,527670,4386.94,2022-10-03,Debit Card
37236,575695,4479.4,2023-10-28,PayPal
47912,837538,2196.75,2023-08-09,Gift Card
5344,100347,1776.7,2023-03-06,Gift Card
12805,272241,4871.39,2023-06-17,Bank Transfer
1733,235176,1353.46,2023-11-12,Credit Card
56714,313021,938.98,2022-01-23,Debit Card
93952,287442,4027.33,2023-11-03,Gift Card
72778,763368,564.02,2023-03-15,Bank Transfer
79235,573360,3664.52,2023-04-18,Debit Card
67030,672018,4826.83,2023-09-20,Gift Card
74017,773654,4358.17,2023-08-05,Gift Card
53418,152505,207.62,2023-02-28,PayPal
85748,971293,1102.22,2023-10-20,Gift Card
8571,407009,4050.0,2023-03-19,Bank Transfer
4763,374342,3325.15,2022-03-29,PayPal
91562,211831,4487.18,2023-11-04,Bank Transfer
32461,137217,3867.91,2023-07-30,Gift Card
11550,952834,2101.96,2022-08-04,PayPal
82946,597132,3733.36,2023-11-06,PayPal
71974,592219,570.09,2023-10-21,Credit Card
12144,918406,3579.27,2023-10-15,Debit Card
14259,594939,1560.91,2023-06-04,Debit Card
87516,655674,1142.31,2023-09-27,Debit Card
6577,288100,1929.35,2023-10-12,Gift Card
18880,374525,4810.1,2023-11-12,PayPal
23217,855105,480.16,2022-07-01,Debit Card
2207,160242,4367.42,2023-09-20,Bank Transfer
3503,391863,3907.55,2023-08-18,Bank Transfer
94886,540891,4217.68,2023-11-16,Bank Transfer
81124,384034,2279.0,2023-11-04,Bank Transfer
95851,521773,1782.76,2022-08-31,PayPal
30482,493626,1136.03,2022-09-22,Gift Card
2180,236091,1058.2,2023-10-21,PayPal
47366,770150,4726.9,2023-10-21,Credit Card
41348,477562,4688.35,2023-10-16,Gift Card
93863,791605,305.24,2023-08-18,Debit Card
84970,157265,3461.36,2023-06-03,Gift Card
26854,803180,2608.33,2023-07-08,Credit Card
49537,604629,3262.36,2023-09-12,Bank Transfer
45019,527799,794.23,2023-07-28,Debit Card
41214,54865,4667.18,2023-08-29,PayPal
7828,651749,3911.88,2023-09-07,PayPal
19174,16315,3354.96,2023-09-26,Bank Transfer
69416,498247,4262.99,2023-04-27,PayPal
13484,486740,635.78,2022-06-26,Gift Card
44125,556176,3142.9,2023-11-03,Credit Card
59637,750030,3938.59,2023-05-28,PayPal
46313,944758,4741.77,2023-01-09,Gift Card
10801,702676,2374.69,2023-09-03,Debit Card
97120,208397,3041.9,2023-03-07,Bank Transfer
39406,93141,674.21,2023-05-23,Bank Transfer
66863,991192,852.43,2022-04-17,Debit Card
15618,113623,1715.16,2023-10-03,Credit Card
49738,340051,3696.35,2022-10-08,Debit Card
17538,793256,3748.86,2023-09-05,Gift Card
67267,853840,706.7,2023-07-26,Debit Card
42657,529105,2411.86,2023-10-03,Credit Card
41907,300177,2497.48,2023-09-01,Bank Transfer
11085,476974,3922.09,2023-01-12,Gift Card
60339,895282,2942.24,2023-08-03,Gift Card
51118,848407,1113.58,2023-09-11,Debit Card
95299,787225,4798.87,2023-11-03,Gift Card
91785,878421,361.34,2023-11-02,PayPal
93667,588973,3534.61,2023-09-20,PayPal
97097,771282,1890.72,2023-11-15,Gift Card
14170,387579,2891.8,2023-09-20,PayPal
59449,585422,1312.67,2022-07-27,PayPal
77767,311611,4058.73,2023-11-11,PayPal
58733,500652,1146.92,2023-06-06,PayPal
50898,597903,2892.75,2023-03-09,Gift Card
70440,772397,3866.31,2023-09-18,PayPal
43588,612941,1113.57,2023-06-20,Debit Card
78568,282590,1599.35,2023-06-11,Bank Transfer
46391,203044,2065.08,2023-07-09,Credit Card
36566,823092,1139.51,2023-07-12,Gift Card
69755,532231,527.49,2023-05-03,Credit Card
85503,347577,4516.8,2023-10-22,Gift Card
66699,534176,3159.94,2023-09-10,Debit Card
25527,467193,2661.41,2023-09-28,Gift Card
87733,723259,2318.07,2022-10-24,PayPal
29939,223742,51.75,2023-02-20,Gift Card
47652,888963,4077.69,2023-04-24,Gift Card
58111,870423,4502.86,2022-05-07,Bank Transfer
14046,249933,3286.07,2023-10-02,PayPal
6675,465673,3995.81,2023-11-07,PayPal
89275,615733,4678.34,2022-06-25,Gift Card
82229,641518,3589.18,2023-07-28,Bank Transfer
72222,475688,576.19,2023-11-05,PayPal
9473,856928,4469.26,2022-02-20,Credit Card
88440,140809,3071.81,2023-10-22,Debit Card
31525,883853,3279.92,2023-08-20,Debit Card
24124,807584,2791.26,2023-08-16,PayPal
97604,379431,1966.17,2023-07-17,Bank Transfer
88999,999756,4058.98,2023-08-01,Debit Card
24979,636345,3416.51,2023-08-25,Bank Transfer
81214,619890,2251.46,2023-11-09,Bank Transfer
6094,403436,1610.55,2023-10-01,PayPal
22622,883358,166.71,2023-10-08,PayPal
36241,669262,3441.88,2023-07-11,Gift Card
39215,535717,4480.88,2023-11-14,Debit Card
28806,509457,3478.74,2023-05-27,Credit Card
11316,935026,3113.95,2023-01-02,PayPal
50913,497217,1330.0,2023-05-18,Credit Card
18440,198198,2041.64,2022-12-10,Gift Card
9743,951165,472.91,2022-10-07,Debit Card
70396,592765,2068.01,2023-11-15,Bank Transfer
12024,130604,602.64,2023-05-16,Debit Card
49980,118803,3980.36,2023-11-09,Debit Card
73491,123166,350.6,2022-12-27,PayPal
78060,870906,4959.5,2023-03-17,Bank Transfer
58958,879793,2341.9,2023-02-19,Credit Card
19177,985869,4153.25,2023-07-29,Debit Card
52255,267301,3144.83,2023-07-09,Gift Card
90863,57721,4578.4,2022-03-20,Bank Transfer
49505,285507,644.86,2022-11-08,PayPal
59752,363787,3239.08,2023-02-28,Bank Transfer
20274,349668,4711.28,2023-11-03,Credit Card
97741,885659,236.35,2023-01-25,Debit Card
30545,305652,3501.6,2022-07-06,Gift Card
26605,835945,3543.31,2023-05-27,Gift Card
74425,620663,4153.19,2023-03-15,Debit Card
41028,154865,1504.44,2023-10-09,PayPal
70203,529105,2411.86,2023-11-15,Credit Card
36962,499520,4421.21,2022-12-12,Gift Card
3970,134829,1631.37,2023-10-05,Gift Card
72904,249947,2881.8,2023-08-23,Gift Card
19684,674696,4599.33,2023-11-14,PayPal
48607,413324,2943.11,2023-10-21,Credit Card
66386,761265,3754.32,2023-07-23,Bank Transfer
74201,650476,1034.92,2023-08-30,Gift Card
27298,951521,70.84,2023-02-20,Debit Card
79306,654681,3102.19,2023-02-14,Bank Transfer
98574,30651,551.45,2023-10-13,Credit Card
1100,917809,4763.64,2023-03-09,Credit Card
67274,537650,4125.47,2022-11-27,Credit Card
1884,640076,2321.5,2023-08-06,Debit Card
21255,66142,2163.66,2023-06-23,Debit Card
36952,696316,3526.87,2023-06-11,Bank Transfer
60512,155350,1445.54,2023-08-11,Gift Card
79461,133666,991.78,2022-10-10,PayPal
36126,952284,4952.44,2023-09-04,Bank Transfer
63066,310687,1372.25,2023-07-08,Bank Transfer
71173,90616,1444.89,2022-06-06,Gift Card
57282,906397,4354.46,2023-07-26,Credit Card
48360,119530,1246.93,2023-01-14,PayPal
90751,782342,3220.78,2022-04-11,Gift Card
63235,369821,1924.64,2023-11-05,PayPal
42166,567738,4680.13,2022-05-21,Gift Card
87009,585324,3975.25,2022-12-19,Debit Card
17914,425811,1646.92,2023-09-26,Credit Card
96664,959286,3174.94,2023-08-04,Debit Card
78396,283245,2620.62,2023-10-05,PayPal
14834,424561,1279.79,2023-03-01,Credit Card
41343,894996,1610.03,2023-10-06,Bank Transfer
94318,265779,310.47,2023-09-25,Bank Transfer
74509,392101,2609.86,2023-08-24,Credit Card
91613,237403,4998.9,2023-11-05,Credit Card
82912,535865,2719.17,2023-10-05,Credit Card
1843,213692,3214.55,2023-07-17,Debit Card
9174,811685,2991.34,2023-08-24,Gift Card
57815,75938,3795.97,2023-10-25,Gift Card
94300,441613,1898.72,2023-10-14,Gift Card
59131,924531,520.67,2023-06-27,Gift Card
55540,264879,2601.44,2023-07-25,PayPal
36436,851825,4702.74,2022-11-09,PayPal
95048,872972,844.33,2023-10-10,PayPal
17898,112840,239.8,2023-11-15,Gift Card
97960,583919,1475.53,2023-10-27,Gift Card
53156,107667,2874.37,2022-09-14,Credit Card
54031,158791,2709.15,2023-05-14,Debit Card
15722,346272,1177.72,2023-07-11,Credit Card
19136,372887,4408.61,2023-10-21,PayPal
26462,946890,3123.81,2022-12-28,Bank Transfer
64967,964228,1712.58,2023-09-17,Gift Card
33599,584599,460.57,2023-08-23,Credit Card
99213,714715,1667.79,2022-12-17,Gift Card
57167,32088,320.45,2023-10-18,Gift Card
21948,188254,4201.48,2023-04-21,PayPal
21666,589845,3012.36,2023-10-04,Bank Transfer
82199,24484,407.96,2023-11-10,PayPal
66194,366605,1102.44,2023-09-14,Credit Card
11087,454854,2696.85,2023-07-07,Bank Transfer
9544,244650,813.65,2023-11-14,Bank Transfer
66043,40665,2332.48,2023-10-15,Bank Transfer
964,289699,1647.07,2022-12-17,Credit Card
22883,14624,1317.89,2023-11-16,Gift Card
11678,511769,3627.57,2023-04-02,Gift Card
82854,597420,1935.14,2023-11-02,Debit Card
67153,226751,3447.86,2023-10-15,Gift Card
26544,363939,3183.25,2022-11-24,Gift Card
99368,815657,1827.57,2023-08-30,Debit Card
82465,379831,2110.46,2023-10-24,Credit Card
61440,705962,4733.22,2023-11-15,Debit Card
36157,571666,4760.97,2023-04-01,Debit Card
66390,372155,2617.65,2023-09-23,Debit Card
18842,370529,601.46,2023-03-23,Gift Card
10869,18354,1874.94,2023-06-02,Bank Transfer
51579,135933,425.77,2023-06-27,Gift Card
11871,269609,3176.32,2023-09-18,Debit Card
33360,864783,958.14,2023-11-13,Credit Card
95835,109106,1930.88,2023-11-07,Credit Card
18059,787936,2863.51,2023-08-08,Credit Card
2298,557909,1513.52,2023-10-18,Debit Card
72673,904861,730.35,2023-07-27,PayPal
10400,173759,3058.51,2022-09-01,Bank Transfer
6654,824737,4580.26,2023-10-15,Credit Card
74608,525611,4422.9,2023-05-01,Debit Card
65908,398118,2467.33,2023-11-10,Bank Transfer
53915,524359,836.82,2023-04-21,Bank Transfer
10135,1730,2011.56,2023-08-20,Credit Card
14339,954230,2860.84,2022-10-20,Credit Card
93176,728592,1341.34,2023-04-15,Gift Card
76800,350959,782.23,2023-08-28,Credit Card
33724,586146,4174.69,2023-08-22,Bank Transfer
46736,517999,491.12,2023-09-30,Gift Card
4732,234186,1188.57,2022-12-10,Gift Card
48339,405270,4820.03,2023-05-16,Gift Card
80648,801190,338.86,2023-06-13,PayPal
2885,326715,3753.81,2023-07-11,PayPal
78429,506669,180.65,2023-10-23,Gift Card
91859,234715,3701.62,2023-06-17,Credit Card
65145,141759,4031.61,2023-03-25,PayPal
13121,379467,3256.55,2022-05-05,Debit Card
24882,755483,888.74,2022-11-12,Bank Transfer
65171,187043,295.69,2023-10-26,Gift Card
35185,663352,3723.54,2023-10-23,Credit Card
87446,525113,3663.87,2023-11-12,Credit Card
75,283344,3866.07,2022-08-24,Debit Card
1619,939944,3443.0,2023-05-04,PayPal
36602,588993,1917.5,2023-08-30,Credit Card
19763,66809,1002.16,2023-11-13,Gift Card
27974,211362,4647.47,2023-06-28,Debit Card
13225,136219,1387.09,2022-11-19,Bank Transfer
8945,866961,3120.85,2023-05-31,Gift Card
9927,495196,1851.66,2023-09-08,Credit Card
56509,478423,2835.5,2023-03-30,Credit Card
36215,125838,192.21,2023-04-16,Bank Transfer
97228,747789,1800.77,2022-06-18,Gift Card
37103,913632,3580.46,2023-11-09,PayPal
13719,587044,625.81,2023-08-10,Bank Transfer
30996,125696,4748.18,2023-10-22,Credit Card
60973,555842,3994.37,2022-09-01,Debit Card
39926,715917,1187.74,2023-10-25,Gift Card
41061,371432,4519.18,2023-08-28,PayPal
29469,620627,1290.32,2023-09-11,PayPal
56041,644744,3355.84,2023-06-09,Bank Transfer
51781,440056,2266.8,2023-09-10,Credit Card
80724,324611,805.03,2023-06-19,Gift Card
76540,973899,4899.97,2022-08-14,Debit Card
8566,942638,3611.39,2023-01-08,PayPal
66395,531208,3455.47,2023-11-01,Credit Card
42134,876909,337.59,2023-05-03,PayPal
83479,950,1025.47,2023-09-27,Credit Card
61741,510023,1887.41,2023-08-16,Gift Card
51824,988550,1537.87,2023-10-13,Gift Card
81192,545560,1910.32,2023-09-19,Gift Card
